***************** properties *****************
"operationcount"="500000"
"dotransactions"="true"
"recordcount"="500000"
"readallfields"="true"
"readproportion"="0"
"updateproportion"="1"
"scanproportion"="0"
"tikv.pd"="10.0.0.5:2379"
"requestdistribution"="uniform"
"workload"="core"
"insertproportion"="0"
**********************************************
UPDATE - Takes(s): 9.8, Count: 2792, OPS: 284.8, Avg(us): 3566, Min(us): 940, Max(us): 205577, 99th(us): 28000, 99.9th(us): 197000, 99.99th(us): 206000
UPDATE - Takes(s): 19.8, Count: 4427, OPS: 223.5, Avg(us): 4500, Min(us): 940, Max(us): 1401381, 99th(us): 33000, 99.9th(us): 206000, 99.99th(us): 1402000
UPDATE - Takes(s): 29.8, Count: 6234, OPS: 209.2, Avg(us): 4796, Min(us): 940, Max(us): 1401381, 99th(us): 33000, 99.9th(us): 206000, 99.99th(us): 1402000
UPDATE - Takes(s): 39.8, Count: 7910, OPS: 198.7, Avg(us): 5040, Min(us): 940, Max(us): 1401381, 99th(us): 34000, 99.9th(us): 206000, 99.99th(us): 1402000
UPDATE - Takes(s): 49.8, Count: 9391, OPS: 188.6, Avg(us): 5308, Min(us): 940, Max(us): 1401381, 99th(us): 36000, 99.9th(us): 206000, 99.99th(us): 1402000
UPDATE - Takes(s): 59.8, Count: 10669, OPS: 178.4, Avg(us): 5608, Min(us): 940, Max(us): 1401381, 99th(us): 38000, 99.9th(us): 261000, 99.99th(us): 741000
UPDATE - Takes(s): 69.8, Count: 11671, OPS: 167.2, Avg(us): 5982, Min(us): 940, Max(us): 1401381, 99th(us): 41000, 99.9th(us): 261000, 99.99th(us): 741000
UPDATE - Takes(s): 79.8, Count: 12498, OPS: 156.6, Avg(us): 6384, Min(us): 940, Max(us): 1401381, 99th(us): 45000, 99.9th(us): 261000, 99.99th(us): 741000
UPDATE - Takes(s): 89.8, Count: 13378, OPS: 149.0, Avg(us): 6711, Min(us): 940, Max(us): 1401381, 99th(us): 48000, 99.9th(us): 206000, 99.99th(us): 741000
UPDATE - Takes(s): 99.8, Count: 14124, OPS: 141.5, Avg(us): 7062, Min(us): 940, Max(us): 1401381, 99th(us): 51000, 99.9th(us): 206000, 99.99th(us): 741000
UPDATE - Takes(s): 109.8, Count: 14879, OPS: 135.5, Avg(us): 7378, Min(us): 940, Max(us): 1401381, 99th(us): 53000, 99.9th(us): 206000, 99.99th(us): 741000
UPDATE - Takes(s): 119.8, Count: 15701, OPS: 131.1, Avg(us): 7626, Min(us): 940, Max(us): 1401381, 99th(us): 54000, 99.9th(us): 197000, 99.99th(us): 741000
