***************** properties *****************
"threadcount"="512"
"updateproportion"="1"
"tikv.pd"="10.0.0.5:2379"
"insertproportion"="0"
"requestdistribution"="zipfian"
"dotransactions"="true"
"workload"="core"
"scanproportion"="0"
"readproportion"="0"
"operationcount"="5000000"
"readallfields"="true"
"recordcount"="1200000"
**********************************************
UPDATE - Takes(s): 9.7, Count: 63919, OPS: 6557.3, Avg(us): 79663, Min(us): 20819, Max(us): 327415, 99th(us): 187000, 99.9th(us): 314000, 99.99th(us): 327000
UPDATE - Takes(s): 19.7, Count: 121533, OPS: 6154.3, Avg(us): 84071, Min(us): 16389, Max(us): 1007625, 99th(us): 298000, 99.9th(us): 973000, 99.99th(us): 1004000
UPDATE - Takes(s): 29.7, Count: 180273, OPS: 6060.0, Avg(us): 83338, Min(us): 16389, Max(us): 1302367, 99th(us): 304000, 99.9th(us): 1253000, 99.99th(us): 1288000
UPDATE - Takes(s): 39.7, Count: 223491, OPS: 5622.7, Avg(us): 91569, Min(us): 16389, Max(us): 1302367, 99th(us): 731000, 99.9th(us): 1247000, 99.99th(us): 1288000
UPDATE - Takes(s): 49.7, Count: 286053, OPS: 5750.0, Avg(us): 87895, Min(us): 14399, Max(us): 1302367, 99th(us): 326000, 99.9th(us): 1238000, 99.99th(us): 1288000
UPDATE - Takes(s): 59.7, Count: 333238, OPS: 5577.4, Avg(us): 92115, Min(us): 14399, Max(us): 1489393, 99th(us): 746000, 99.9th(us): 1417000, 99.99th(us): 1474000
UPDATE - Takes(s): 69.7, Count: 392971, OPS: 5634.1, Avg(us): 89625, Min(us): 14399, Max(us): 1489393, 99th(us): 625000, 99.9th(us): 1409000, 99.99th(us): 1472000
UPDATE - Takes(s): 79.7, Count: 449519, OPS: 5636.7, Avg(us): 91045, Min(us): 14399, Max(us): 1489393, 99th(us): 748000, 99.9th(us): 1400000, 99.99th(us): 1468000
UPDATE - Takes(s): 89.7, Count: 501842, OPS: 5591.7, Avg(us): 91205, Min(us): 9416, Max(us): 1489393, 99th(us): 748000, 99.9th(us): 1417000, 99.99th(us): 1469000
UPDATE - Takes(s): 99.7, Count: 554406, OPS: 5558.1, Avg(us): 92308, Min(us): 9416, Max(us): 1560434, 99th(us): 767000, 99.9th(us): 1436000, 99.99th(us): 1498000
UPDATE - Takes(s): 109.7, Count: 607462, OPS: 5535.1, Avg(us): 92410, Min(us): 9416, Max(us): 1560434, 99th(us): 766000, 99.9th(us): 1431000, 99.99th(us): 1496000
UPDATE - Takes(s): 119.7, Count: 660873, OPS: 5518.9, Avg(us): 92932, Min(us): 9416, Max(us): 1560434, 99th(us): 780000, 99.9th(us): 1425000, 99.99th(us): 1494000
UPDATE - Takes(s): 129.7, Count: 699395, OPS: 5390.4, Avg(us): 95128, Min(us): 9416, Max(us): 1560434, 99th(us): 764000, 99.9th(us): 1423000, 99.99th(us): 1493000
UPDATE - Takes(s): 139.7, Count: 730307, OPS: 5225.9, Avg(us): 98116, Min(us): 9416, Max(us): 1560434, 99th(us): 795000, 99.9th(us): 1448000, 99.99th(us): 1504000
UPDATE - Takes(s): 149.7, Count: 788225, OPS: 5263.7, Avg(us): 97401, Min(us): 9416, Max(us): 1560434, 99th(us): 789000, 99.9th(us): 1445000, 99.99th(us): 1500000
UPDATE - Takes(s): 159.7, Count: 834587, OPS: 5224.4, Avg(us): 98103, Min(us): 9416, Max(us): 1560434, 99th(us): 838000, 99.9th(us): 1440000, 99.99th(us): 1498000
UPDATE - Takes(s): 169.7, Count: 898581, OPS: 5293.6, Avg(us): 96829, Min(us): 9416, Max(us): 1560434, 99th(us): 786000, 99.9th(us): 1435000, 99.99th(us): 1498000
UPDATE - Takes(s): 179.7, Count: 943049, OPS: 5246.5, Avg(us): 97685, Min(us): 9416, Max(us): 1864707, 99th(us): 834000, 99.9th(us): 1435000, 99.99th(us): 1508000
UPDATE - Takes(s): 189.7, Count: 1005654, OPS: 5299.9, Avg(us): 96607, Min(us): 9416, Max(us): 1864707, 99th(us): 785000, 99.9th(us): 1432000, 99.99th(us): 1505000
UPDATE - Takes(s): 199.7, Count: 1054300, OPS: 5278.1, Avg(us): 97056, Min(us): 9416, Max(us): 1864707, 99th(us): 820000, 99.9th(us): 1428000, 99.99th(us): 1501000
UPDATE - Takes(s): 209.7, Count: 1121795, OPS: 5348.3, Avg(us): 95745, Min(us): 9416, Max(us): 1864707, 99th(us): 780000, 99.9th(us): 1424000, 99.99th(us): 1500000
UPDATE - Takes(s): 219.7, Count: 1137327, OPS: 5175.6, Avg(us): 98429, Min(us): 9416, Max(us): 1864707, 99th(us): 794000, 99.9th(us): 1439000, 99.99th(us): 1592000
UPDATE - Takes(s): 229.7, Count: 1169795, OPS: 5091.6, Avg(us): 100638, Min(us): 9416, Max(us): 1864707, 99th(us): 843000, 99.9th(us): 1465000, 99.99th(us): 1813000
UPDATE - Takes(s): 239.7, Count: 1233790, OPS: 5146.2, Avg(us): 99572, Min(us): 9416, Max(us): 1864707, 99th(us): 799000, 99.9th(us): 1462000, 99.99th(us): 1813000
UPDATE - Takes(s): 249.7, Count: 1281212, OPS: 5130.0, Avg(us): 99878, Min(us): 9416, Max(us): 1864707, 99th(us): 841000, 99.9th(us): 1464000, 99.99th(us): 1812000
UPDATE - Takes(s): 259.7, Count: 1342214, OPS: 5167.4, Avg(us): 99147, Min(us): 9416, Max(us): 1864707, 99th(us): 811000, 99.9th(us): 1462000, 99.99th(us): 1812000
UPDATE - Takes(s): 269.7, Count: 1383811, OPS: 5130.0, Avg(us): 99867, Min(us): 9416, Max(us): 1864707, 99th(us): 841000, 99.9th(us): 1460000, 99.99th(us): 1812000
UPDATE - Takes(s): 279.7, Count: 1443064, OPS: 5158.4, Avg(us): 99320, Min(us): 9416, Max(us): 1864707, 99th(us): 830000, 99.9th(us): 1457000, 99.99th(us): 1812000
UPDATE - Takes(s): 289.7, Count: 1488900, OPS: 5138.6, Avg(us): 99704, Min(us): 9416, Max(us): 1864707, 99th(us): 872000, 99.9th(us): 1462000, 99.99th(us): 1812000

Got signal [interrupt] to exit.
Run finished, takes 5m0.00467867s
UPDATE - Takes(s): 299.7, Count: 1558755, OPS: 5200.3, Avg(us): 98517, Min(us): 9416, Max(us): 1864707, 99th(us): 840000, 99.9th(us): 1460000, 99.99th(us): 1812000
