***************** properties *****************
"readproportion"="0"
"readallfields"="true"
"scanproportion"="0"
"insertproportion"="0"
"requestdistribution"="zipfian"
"recordcount"="1200000"
"dotransactions"="true"
"operationcount"="5000000"
"tikv.pd"="10.0.0.5:2379"
"threadcount"="512"
"workload"="core"
"updateproportion"="1"
**********************************************
UPDATE - Takes(s): 9.7, Count: 60681, OPS: 6268.2, Avg(us): 83961, Min(us): 20453, Max(us): 414517, 99th(us): 239000, 99.9th(us): 404000, 99.99th(us): 414000
UPDATE - Takes(s): 19.7, Count: 107579, OPS: 5466.1, Avg(us): 94870, Min(us): 17898, Max(us): 1132712, 99th(us): 880000, 99.9th(us): 1076000, 99.99th(us): 1104000
UPDATE - Takes(s): 29.7, Count: 175347, OPS: 5907.8, Avg(us): 87403, Min(us): 17898, Max(us): 1132712, 99th(us): 369000, 99.9th(us): 1066000, 99.99th(us): 1104000
UPDATE - Takes(s): 39.7, Count: 200180, OPS: 5044.7, Avg(us): 101805, Min(us): 17898, Max(us): 1378315, 99th(us): 888000, 99.9th(us): 1325000, 99.99th(us): 1338000
UPDATE - Takes(s): 49.7, Count: 257169, OPS: 5176.4, Avg(us): 99256, Min(us): 15261, Max(us): 1378315, 99th(us): 770000, 99.9th(us): 1321000, 99.99th(us): 1336000
UPDATE - Takes(s): 59.7, Count: 306410, OPS: 5134.1, Avg(us): 100157, Min(us): 15261, Max(us): 1378315, 99th(us): 883000, 99.9th(us): 1314000, 99.99th(us): 1336000
UPDATE - Takes(s): 69.7, Count: 364373, OPS: 5229.2, Avg(us): 98278, Min(us): 12554, Max(us): 1378315, 99th(us): 793000, 99.9th(us): 1296000, 99.99th(us): 1333000
UPDATE - Takes(s): 79.7, Count: 415012, OPS: 5208.4, Avg(us): 98633, Min(us): 12554, Max(us): 1378315, 99th(us): 869000, 99.9th(us): 1312000, 99.99th(us): 1335000
UPDATE - Takes(s): 89.7, Count: 471339, OPS: 5255.7, Avg(us): 97694, Min(us): 12554, Max(us): 1457295, 99th(us): 810000, 99.9th(us): 1324000, 99.99th(us): 1450000
UPDATE - Takes(s): 99.7, Count: 521038, OPS: 5227.0, Avg(us): 98126, Min(us): 12554, Max(us): 1457295, 99th(us): 906000, 99.9th(us): 1324000, 99.99th(us): 1449000
UPDATE - Takes(s): 109.7, Count: 575933, OPS: 5251.0, Avg(us): 97721, Min(us): 12554, Max(us): 1457295, 99th(us): 812000, 99.9th(us): 1320000, 99.99th(us): 1445000
UPDATE - Takes(s): 119.7, Count: 615983, OPS: 5146.9, Avg(us): 99618, Min(us): 12554, Max(us): 1457295, 99th(us): 924000, 99.9th(us): 1323000, 99.99th(us): 1448000
UPDATE - Takes(s): 129.7, Count: 660930, OPS: 5096.5, Avg(us): 100585, Min(us): 12554, Max(us): 1457295, 99th(us): 926000, 99.9th(us): 1321000, 99.99th(us): 1448000
