***************** properties *****************
"readproportion"="0"
"updateproportion"="1"
"operationcount"="500000"
"insertproportion"="0"
"requestdistribution"="uniform"
"scanproportion"="0"
"recordcount"="500000"
"workload"="core"
"tikv.pd"="10.0.0.5:2379"
"readallfields"="true"
"dotransactions"="true"
**********************************************
UPDATE - Takes(s): 9.8, Count: 5074, OPS: 516.5, Avg(us): 1953, Min(us): 1020, Max(us): 202767, 99th(us): 11000, 99.9th(us): 24000, 99.99th(us): 203000
UPDATE - Takes(s): 19.8, Count: 9872, OPS: 498.0, Avg(us): 2008, Min(us): 1020, Max(us): 213905, 99th(us): 13000, 99.9th(us): 29000, 99.99th(us): 214000
UPDATE - Takes(s): 29.8, Count: 14776, OPS: 495.4, Avg(us): 2013, Min(us): 1020, Max(us): 213905, 99th(us): 14000, 99.9th(us): 32000, 99.99th(us): 203000
UPDATE - Takes(s): 39.8, Count: 19752, OPS: 496.0, Avg(us): 2007, Min(us): 964, Max(us): 213905, 99th(us): 14000, 99.9th(us): 32000, 99.99th(us): 177000
UPDATE - Takes(s): 49.8, Count: 25090, OPS: 503.6, Avg(us): 1975, Min(us): 964, Max(us): 213905, 99th(us): 13000, 99.9th(us): 32000, 99.99th(us): 177000
UPDATE - Takes(s): 59.8, Count: 30599, OPS: 511.5, Avg(us): 1943, Min(us): 964, Max(us): 213905, 99th(us): 12000, 99.9th(us): 31000, 99.99th(us): 52000
UPDATE - Takes(s): 69.8, Count: 36022, OPS: 515.9, Avg(us): 1926, Min(us): 964, Max(us): 213905, 99th(us): 12000, 99.9th(us): 29000, 99.99th(us): 44000
UPDATE - Takes(s): 79.8, Count: 41133, OPS: 515.3, Avg(us): 1928, Min(us): 964, Max(us): 213905, 99th(us): 12000, 99.9th(us): 31000, 99.99th(us): 44000
UPDATE - Takes(s): 89.8, Count: 45973, OPS: 511.8, Avg(us): 1940, Min(us): 964, Max(us): 213905, 99th(us): 12000, 99.9th(us): 32000, 99.99th(us): 44000
UPDATE - Takes(s): 99.8, Count: 50933, OPS: 510.2, Avg(us): 1946, Min(us): 964, Max(us): 213905, 99th(us): 13000, 99.9th(us): 32000, 99.99th(us): 44000
UPDATE - Takes(s): 109.8, Count: 55372, OPS: 504.2, Avg(us): 1969, Min(us): 964, Max(us): 228312, 99th(us): 14000, 99.9th(us): 33000, 99.99th(us): 44000
UPDATE - Takes(s): 119.8, Count: 60072, OPS: 501.3, Avg(us): 1980, Min(us): 964, Max(us): 228312, 99th(us): 14000, 99.9th(us): 33000, 99.99th(us): 44000
UPDATE - Takes(s): 129.8, Count: 64775, OPS: 498.9, Avg(us): 1990, Min(us): 964, Max(us): 228312, 99th(us): 14000, 99.9th(us): 33000, 99.99th(us): 45000
