***************** properties *****************
"insertproportion"="0"
"tikv.pd"="10.0.0.5:2379"
"recordcount"="500000"
"operationcount"="500000"
"scanproportion"="0"
"requestdistribution"="uniform"
"readallfields"="true"
"readproportion"="0"
"updateproportion"="1"
"workload"="core"
"dotransactions"="true"
**********************************************
UPDATE - Takes(s): 9.8, Count: 4262, OPS: 434.4, Avg(us): 2330, Min(us): 952, Max(us): 199247, 99th(us): 22000, 99.9th(us): 57000, 99.99th(us): 200000
UPDATE - Takes(s): 19.8, Count: 9008, OPS: 454.7, Avg(us): 2204, Min(us): 945, Max(us): 199247, 99th(us): 22000, 99.9th(us): 47000, 99.99th(us): 200000
UPDATE - Takes(s): 29.8, Count: 13830, OPS: 463.9, Avg(us): 2153, Min(us): 945, Max(us): 199247, 99th(us): 22000, 99.9th(us): 42000, 99.99th(us): 189000
UPDATE - Takes(s): 39.8, Count: 18769, OPS: 471.4, Avg(us): 2115, Min(us): 909, Max(us): 199247, 99th(us): 22000, 99.9th(us): 42000, 99.99th(us): 189000
UPDATE - Takes(s): 49.8, Count: 23635, OPS: 474.5, Avg(us): 2098, Min(us): 909, Max(us): 199247, 99th(us): 22000, 99.9th(us): 42000, 99.99th(us): 83000
UPDATE - Takes(s): 59.8, Count: 28537, OPS: 477.1, Avg(us): 2086, Min(us): 909, Max(us): 199247, 99th(us): 22000, 99.9th(us): 41000, 99.99th(us): 83000
UPDATE - Takes(s): 69.8, Count: 33554, OPS: 480.6, Avg(us): 2070, Min(us): 909, Max(us): 199247, 99th(us): 22000, 99.9th(us): 41000, 99.99th(us): 74000
UPDATE - Takes(s): 79.8, Count: 38722, OPS: 485.2, Avg(us): 2050, Min(us): 909, Max(us): 199247, 99th(us): 21000, 99.9th(us): 39000, 99.99th(us): 67000
UPDATE - Takes(s): 89.8, Count: 43650, OPS: 486.0, Avg(us): 2046, Min(us): 909, Max(us): 199247, 99th(us): 21000, 99.9th(us): 39000, 99.99th(us): 67000
UPDATE - Takes(s): 99.8, Count: 48714, OPS: 488.1, Avg(us): 2037, Min(us): 909, Max(us): 199247, 99th(us): 21000, 99.9th(us): 39000, 99.99th(us): 74000
UPDATE - Takes(s): 109.8, Count: 53662, OPS: 488.7, Avg(us): 2034, Min(us): 909, Max(us): 199247, 99th(us): 21000, 99.9th(us): 39000, 99.99th(us): 74000
UPDATE - Takes(s): 119.8, Count: 58784, OPS: 490.6, Avg(us): 2026, Min(us): 909, Max(us): 199247, 99th(us): 21000, 99.9th(us): 39000, 99.99th(us): 76000
UPDATE - Takes(s): 129.8, Count: 64427, OPS: 496.3, Avg(us): 2002, Min(us): 877, Max(us): 199247, 99th(us): 21000, 99.9th(us): 39000, 99.99th(us): 74000
UPDATE - Takes(s): 139.8, Count: 69927, OPS: 500.2, Avg(us): 1986, Min(us): 877, Max(us): 199247, 99th(us): 21000, 99.9th(us): 39000, 99.99th(us): 67000
