***************** properties *****************
"dotransactions"="true"
"requestdistribution"="uniform"
"readallfields"="true"
"operationcount"="500000"
"updateproportion"="1"
"recordcount"="500000"
"readproportion"="0"
"tikv.pd"="10.0.0.22:2379"
"workload"="core"
"scanproportion"="0"
"threadcount"="1"
"insertproportion"="0"
**********************************************
UPDATE - Takes(s): 7.5, Count: 236, OPS: 31.4, Avg(us): 42324, Min(us): 10835, Max(us): 2478011, 99th(us): 292000, 99.9th(us): 2479000, 99.99th(us): 2479000
UPDATE - Takes(s): 17.5, Count: 458, OPS: 26.1, Avg(us): 43598, Min(us): 8782, Max(us): 2478011, 99th(us): 168000, 99.9th(us): 2479000, 99.99th(us): 2479000
UPDATE - Takes(s): 27.5, Count: 727, OPS: 26.4, Avg(us): 41238, Min(us): 8626, Max(us): 2478011, 99th(us): 148000, 99.9th(us): 2479000, 99.99th(us): 2479000
UPDATE - Takes(s): 37.5, Count: 956, OPS: 25.5, Avg(us): 41759, Min(us): 8499, Max(us): 2478011, 99th(us): 145000, 99.9th(us): 2479000, 99.99th(us): 2479000
UPDATE - Takes(s): 47.5, Count: 1199, OPS: 25.2, Avg(us): 41667, Min(us): 8499, Max(us): 2478011, 99th(us): 145000, 99.9th(us): 935000, 99.99th(us): 2479000
UPDATE - Takes(s): 57.5, Count: 1436, OPS: 25.0, Avg(us): 41756, Min(us): 8499, Max(us): 2478011, 99th(us): 140000, 99.9th(us): 935000, 99.99th(us): 2479000
UPDATE - Takes(s): 67.5, Count: 1678, OPS: 24.9, Avg(us): 41659, Min(us): 8499, Max(us): 2478011, 99th(us): 140000, 99.9th(us): 935000, 99.99th(us): 2479000
UPDATE - Takes(s): 77.5, Count: 1915, OPS: 24.7, Avg(us): 41736, Min(us): 8339, Max(us): 2478011, 99th(us): 137000, 99.9th(us): 935000, 99.99th(us): 2479000
UPDATE - Takes(s): 87.5, Count: 2150, OPS: 24.6, Avg(us): 41799, Min(us): 8339, Max(us): 2478011, 99th(us): 137000, 99.9th(us): 368000, 99.99th(us): 2479000
UPDATE - Takes(s): 97.5, Count: 2402, OPS: 24.6, Avg(us): 41584, Min(us): 8339, Max(us): 2478011, 99th(us): 137000, 99.9th(us): 368000, 99.99th(us): 2479000
UPDATE - Takes(s): 107.5, Count: 2629, OPS: 24.5, Avg(us): 41797, Min(us): 8276, Max(us): 2478011, 99th(us): 137000, 99.9th(us): 368000, 99.99th(us): 2479000
UPDATE - Takes(s): 117.5, Count: 2858, OPS: 24.3, Avg(us): 41934, Min(us): 8276, Max(us): 2478011, 99th(us): 140000, 99.9th(us): 368000, 99.99th(us): 2479000
UPDATE - Takes(s): 127.5, Count: 3115, OPS: 24.4, Avg(us): 41707, Min(us): 8276, Max(us): 2478011, 99th(us): 140000, 99.9th(us): 295000, 99.99th(us): 2479000
UPDATE - Takes(s): 137.5, Count: 3330, OPS: 24.2, Avg(us): 42011, Min(us): 8276, Max(us): 2478011, 99th(us): 140000, 99.9th(us): 295000, 99.99th(us): 2479000
UPDATE - Takes(s): 147.5, Count: 3536, OPS: 24.0, Avg(us): 42375, Min(us): 8276, Max(us): 2478011, 99th(us): 141000, 99.9th(us): 295000, 99.99th(us): 2479000
UPDATE - Takes(s): 157.5, Count: 3771, OPS: 23.9, Avg(us): 42395, Min(us): 8276, Max(us): 2478011, 99th(us): 140000, 99.9th(us): 325000, 99.99th(us): 2479000
UPDATE - Takes(s): 167.5, Count: 3999, OPS: 23.9, Avg(us): 42462, Min(us): 8276, Max(us): 2478011, 99th(us): 140000, 99.9th(us): 325000, 99.99th(us): 2479000
UPDATE - Takes(s): 177.5, Count: 4227, OPS: 23.8, Avg(us): 42553, Min(us): 8276, Max(us): 2478011, 99th(us): 140000, 99.9th(us): 295000, 99.99th(us): 2479000
UPDATE - Takes(s): 187.5, Count: 4457, OPS: 23.8, Avg(us): 42594, Min(us): 7973, Max(us): 2478011, 99th(us): 138000, 99.9th(us): 295000, 99.99th(us): 2479000
UPDATE - Takes(s): 197.5, Count: 4679, OPS: 23.7, Avg(us): 42715, Min(us): 7973, Max(us): 2478011, 99th(us): 140000, 99.9th(us): 295000, 99.99th(us): 2479000
UPDATE - Takes(s): 207.5, Count: 4908, OPS: 23.7, Avg(us): 42753, Min(us): 7973, Max(us): 2478011, 99th(us): 137000, 99.9th(us): 295000, 99.99th(us): 2479000
UPDATE - Takes(s): 217.5, Count: 5147, OPS: 23.7, Avg(us): 42704, Min(us): 7973, Max(us): 2478011, 99th(us): 140000, 99.9th(us): 292000, 99.99th(us): 2479000
UPDATE - Takes(s): 227.5, Count: 5431, OPS: 23.9, Avg(us): 42324, Min(us): 1125, Max(us): 2478011, 99th(us): 140000, 99.9th(us): 292000, 99.99th(us): 2479000
UPDATE - Takes(s): 237.5, Count: 5807, OPS: 24.4, Avg(us): 41304, Min(us): 1123, Max(us): 2478011, 99th(us): 140000, 99.9th(us): 292000, 99.99th(us): 2479000
UPDATE - Takes(s): 247.5, Count: 6186, OPS: 25.0, Avg(us): 40374, Min(us): 981, Max(us): 2478011, 99th(us): 140000, 99.9th(us): 292000, 99.99th(us): 2479000
UPDATE - Takes(s): 257.5, Count: 6758, OPS: 26.2, Avg(us): 38443, Min(us): 981, Max(us): 2478011, 99th(us): 137000, 99.9th(us): 292000, 99.99th(us): 2479000
UPDATE - Takes(s): 267.5, Count: 7389, OPS: 27.6, Avg(us): 36512, Min(us): 948, Max(us): 2478011, 99th(us): 137000, 99.9th(us): 284000, 99.99th(us): 2479000
UPDATE - Takes(s): 277.5, Count: 7968, OPS: 28.7, Avg(us): 35115, Min(us): 911, Max(us): 2478011, 99th(us): 137000, 99.9th(us): 284000, 99.99th(us): 2479000
UPDATE - Takes(s): 287.5, Count: 8605, OPS: 29.9, Avg(us): 33674, Min(us): 911, Max(us): 2478011, 99th(us): 136000, 99.9th(us): 281000, 99.99th(us): 2479000
UPDATE - Takes(s): 297.5, Count: 9288, OPS: 31.2, Avg(us): 32269, Min(us): 911, Max(us): 2478011, 99th(us): 136000, 99.9th(us): 281000, 99.99th(us): 2479000
UPDATE - Takes(s): 307.5, Count: 9896, OPS: 32.2, Avg(us): 31297, Min(us): 833, Max(us): 2478011, 99th(us): 136000, 99.9th(us): 281000, 99.99th(us): 2479000
UPDATE - Takes(s): 317.5, Count: 10781, OPS: 34.0, Avg(us): 29653, Min(us): 833, Max(us): 2478011, 99th(us): 133000, 99.9th(us): 281000, 99.99th(us): 570000
UPDATE - Takes(s): 327.5, Count: 11866, OPS: 36.2, Avg(us): 27781, Min(us): 833, Max(us): 2478011, 99th(us): 132000, 99.9th(us): 281000, 99.99th(us): 935000
UPDATE - Takes(s): 337.5, Count: 12910, OPS: 38.2, Avg(us): 26314, Min(us): 833, Max(us): 2478011, 99th(us): 129000, 99.9th(us): 280000, 99.99th(us): 935000
UPDATE - Takes(s): 347.5, Count: 13655, OPS: 39.3, Avg(us): 25608, Min(us): 833, Max(us): 2478011, 99th(us): 129000, 99.9th(us): 277000, 99.99th(us): 935000
