***************** properties *****************
"operationcount"="500000"
"scanproportion"="0"
"recordcount"="500000"
"threadcount"="1"
"insertproportion"="0"
"requestdistribution"="uniform"
"tikv.pd"="10.0.0.22:2379"
"dotransactions"="true"
"readproportion"="0"
"workload"="core"
"readallfields"="true"
"updateproportion"="1"
**********************************************
UPDATE - Takes(s): 7.8, Count: 113, OPS: 14.6, Avg(us): 88000, Min(us): 11844, Max(us): 2239486, 99th(us): 176000, 99.9th(us): 2240000, 99.99th(us): 2240000
UPDATE - Takes(s): 17.8, Count: 341, OPS: 19.2, Avg(us): 58609, Min(us): 1276, Max(us): 2239486, 99th(us): 173000, 99.9th(us): 2240000, 99.99th(us): 2240000
UPDATE - Takes(s): 27.8, Count: 568, OPS: 20.5, Avg(us): 52753, Min(us): 1276, Max(us): 2239486, 99th(us): 168000, 99.9th(us): 2240000, 99.99th(us): 2240000
UPDATE - Takes(s): 37.8, Count: 807, OPS: 21.4, Avg(us): 49495, Min(us): 1195, Max(us): 2239486, 99th(us): 164000, 99.9th(us): 2240000, 99.99th(us): 2240000
UPDATE - Takes(s): 47.8, Count: 1051, OPS: 22.0, Avg(us): 47434, Min(us): 1195, Max(us): 2239486, 99th(us): 164000, 99.9th(us): 363000, 99.99th(us): 2240000
UPDATE - Takes(s): 57.8, Count: 1300, OPS: 22.5, Avg(us): 46076, Min(us): 1195, Max(us): 2239486, 99th(us): 157000, 99.9th(us): 363000, 99.99th(us): 2240000
UPDATE - Takes(s): 67.8, Count: 1538, OPS: 22.7, Avg(us): 45487, Min(us): 1195, Max(us): 2239486, 99th(us): 152000, 99.9th(us): 363000, 99.99th(us): 2240000
UPDATE - Takes(s): 77.8, Count: 1798, OPS: 23.1, Avg(us): 44458, Min(us): 1119, Max(us): 2239486, 99th(us): 152000, 99.9th(us): 363000, 99.99th(us): 2240000
UPDATE - Takes(s): 87.8, Count: 2072, OPS: 23.6, Avg(us): 43402, Min(us): 1119, Max(us): 2239486, 99th(us): 151000, 99.9th(us): 351000, 99.99th(us): 2240000
UPDATE - Takes(s): 97.8, Count: 2378, OPS: 24.3, Avg(us): 42016, Min(us): 994, Max(us): 2239486, 99th(us): 152000, 99.9th(us): 351000, 99.99th(us): 2240000
UPDATE - Takes(s): 107.8, Count: 2634, OPS: 24.4, Avg(us): 41736, Min(us): 994, Max(us): 2239486, 99th(us): 152000, 99.9th(us): 351000, 99.99th(us): 2240000
UPDATE - Takes(s): 117.8, Count: 2840, OPS: 24.1, Avg(us): 42218, Min(us): 994, Max(us): 2239486, 99th(us): 152000, 99.9th(us): 351000, 99.99th(us): 2240000
UPDATE - Takes(s): 127.8, Count: 3052, OPS: 23.9, Avg(us): 42563, Min(us): 994, Max(us): 2239486, 99th(us): 152000, 99.9th(us): 348000, 99.99th(us): 2240000
UPDATE - Takes(s): 137.8, Count: 3262, OPS: 23.7, Avg(us): 42892, Min(us): 994, Max(us): 2239486, 99th(us): 152000, 99.9th(us): 348000, 99.99th(us): 2240000
UPDATE - Takes(s): 147.8, Count: 3492, OPS: 23.6, Avg(us): 42929, Min(us): 994, Max(us): 2239486, 99th(us): 152000, 99.9th(us): 348000, 99.99th(us): 2240000
UPDATE - Takes(s): 157.8, Count: 3758, OPS: 23.8, Avg(us): 42535, Min(us): 994, Max(us): 2239486, 99th(us): 152000, 99.9th(us): 348000, 99.99th(us): 2240000
UPDATE - Takes(s): 167.8, Count: 4071, OPS: 24.3, Avg(us): 41724, Min(us): 981, Max(us): 2239486, 99th(us): 151000, 99.9th(us): 308000, 99.99th(us): 2240000
UPDATE - Takes(s): 177.8, Count: 4430, OPS: 24.9, Avg(us): 40599, Min(us): 981, Max(us): 2239486, 99th(us): 152000, 99.9th(us): 308000, 99.99th(us): 2240000
UPDATE - Takes(s): 187.8, Count: 4820, OPS: 25.7, Avg(us): 39384, Min(us): 981, Max(us): 2239486, 99th(us): 152000, 99.9th(us): 317000, 99.99th(us): 2240000
UPDATE - Takes(s): 197.8, Count: 5287, OPS: 26.7, Avg(us): 37789, Min(us): 941, Max(us): 2239486, 99th(us): 150000, 99.9th(us): 308000, 99.99th(us): 2240000
UPDATE - Takes(s): 207.8, Count: 5795, OPS: 27.9, Avg(us): 36213, Min(us): 941, Max(us): 2239486, 99th(us): 149000, 99.9th(us): 308000, 99.99th(us): 2240000
UPDATE - Takes(s): 217.8, Count: 6232, OPS: 28.6, Avg(us): 35273, Min(us): 941, Max(us): 2239486, 99th(us): 149000, 99.9th(us): 294000, 99.99th(us): 2240000
