***************** properties *****************
"updateproportion"="1"
"insertproportion"="0"
"dotransactions"="true"
"readallfields"="true"
"requestdistribution"="uniform"
"tikv.pd"="10.0.0.22:2379"
"readproportion"="0"
"recordcount"="500000"
"threadcount"="1"
"scanproportion"="0"
"workload"="core"
"operationcount"="500000"
**********************************************
UPDATE - Takes(s): 8.0, Count: 223, OPS: 27.9, Avg(us): 44375, Min(us): 9897, Max(us): 2020092, 99th(us): 339000, 99.9th(us): 2021000, 99.99th(us): 2021000
UPDATE - Takes(s): 18.0, Count: 394, OPS: 21.9, Avg(us): 50211, Min(us): 8545, Max(us): 2020092, 99th(us): 205000, 99.9th(us): 2021000, 99.99th(us): 2021000
UPDATE - Takes(s): 28.0, Count: 573, OPS: 20.5, Avg(us): 52284, Min(us): 8545, Max(us): 2020092, 99th(us): 200000, 99.9th(us): 2021000, 99.99th(us): 2021000
UPDATE - Takes(s): 38.0, Count: 758, OPS: 20.0, Avg(us): 52715, Min(us): 8545, Max(us): 2020092, 99th(us): 177000, 99.9th(us): 2021000, 99.99th(us): 2021000
UPDATE - Takes(s): 48.0, Count: 958, OPS: 20.0, Avg(us): 51888, Min(us): 8360, Max(us): 2020092, 99th(us): 165000, 99.9th(us): 2021000, 99.99th(us): 2021000
UPDATE - Takes(s): 58.0, Count: 1152, OPS: 19.9, Avg(us): 52046, Min(us): 8346, Max(us): 2020092, 99th(us): 149000, 99.9th(us): 1109000, 99.99th(us): 2021000
UPDATE - Takes(s): 68.0, Count: 1340, OPS: 19.7, Avg(us): 52194, Min(us): 8346, Max(us): 2020092, 99th(us): 149000, 99.9th(us): 1109000, 99.99th(us): 2021000
UPDATE - Takes(s): 78.0, Count: 1515, OPS: 19.4, Avg(us): 52662, Min(us): 8346, Max(us): 2020092, 99th(us): 149000, 99.9th(us): 1109000, 99.99th(us): 2021000
UPDATE - Takes(s): 88.0, Count: 1690, OPS: 19.2, Avg(us): 53202, Min(us): 8346, Max(us): 2020092, 99th(us): 149000, 99.9th(us): 1109000, 99.99th(us): 2021000
UPDATE - Takes(s): 98.0, Count: 1880, OPS: 19.2, Avg(us): 53122, Min(us): 6716, Max(us): 2020092, 99th(us): 148000, 99.9th(us): 1109000, 99.99th(us): 2021000
UPDATE - Takes(s): 108.0, Count: 2059, OPS: 19.1, Avg(us): 53293, Min(us): 6716, Max(us): 2020092, 99th(us): 145000, 99.9th(us): 339000, 99.99th(us): 2021000
UPDATE - Takes(s): 118.0, Count: 2231, OPS: 18.9, Avg(us): 53746, Min(us): 6716, Max(us): 2020092, 99th(us): 145000, 99.9th(us): 339000, 99.99th(us): 2021000
UPDATE - Takes(s): 128.0, Count: 2415, OPS: 18.9, Avg(us): 53785, Min(us): 6716, Max(us): 2020092, 99th(us): 145000, 99.9th(us): 339000, 99.99th(us): 2021000
UPDATE - Takes(s): 138.0, Count: 2605, OPS: 18.9, Avg(us): 53640, Min(us): 6716, Max(us): 2020092, 99th(us): 141000, 99.9th(us): 339000, 99.99th(us): 2021000
UPDATE - Takes(s): 148.0, Count: 2785, OPS: 18.8, Avg(us): 53817, Min(us): 6716, Max(us): 2020092, 99th(us): 145000, 99.9th(us): 339000, 99.99th(us): 2021000
