***************** properties *****************
"operationcount"="5000000"
"updateproportion"="1"
"readallfields"="true"
"tikv.pd"="10.0.0.5:2379"
"threadcount"="512"
"readproportion"="0"
"requestdistribution"="zipfian"
"scanproportion"="0"
"insertproportion"="0"
"recordcount"="1200000"
"workload"="core"
"dotransactions"="true"
**********************************************
UPDATE - Takes(s): 9.6, Count: 3031, OPS: 315.8, Avg(us): 155008, Min(us): 8769, Max(us): 3607807, 99th(us): 3178000, 99.9th(us): 3605000, 99.99th(us): 3608000
UPDATE - Takes(s): 19.6, Count: 15979, OPS: 815.3, Avg(us): 543627, Min(us): 8478, Max(us): 15595924, 99th(us): 14914000, 99.9th(us): 15587000, 99.99th(us): 15596000
UPDATE - Takes(s): 29.6, Count: 16475, OPS: 556.6, Avg(us): 574351, Min(us): 8478, Max(us): 15595924, 99th(us): 14904000, 99.9th(us): 15586000, 99.99th(us): 15596000
UPDATE - Takes(s): 39.6, Count: 39415, OPS: 995.3, Avg(us): 445582, Min(us): 7482, Max(us): 15595924, 99th(us): 14840000, 99.9th(us): 15581000, 99.99th(us): 15590000
UPDATE - Takes(s): 49.6, Count: 51955, OPS: 1047.5, Avg(us): 492364, Min(us): 7482, Max(us): 15595924, 99th(us): 14819000, 99.9th(us): 15576000, 99.99th(us): 15590000
UPDATE - Takes(s): 59.6, Count: 117802, OPS: 1976.6, Avg(us): 260536, Min(us): 7482, Max(us): 15595924, 99th(us): 13634000, 99.9th(us): 15063000, 99.99th(us): 15588000
UPDATE - Takes(s): 69.6, Count: 184608, OPS: 2652.4, Avg(us): 194018, Min(us): 7482, Max(us): 15595924, 99th(us): 1168000, 99.9th(us): 14958000, 99.99th(us): 15585000
UPDATE - Takes(s): 79.6, Count: 233972, OPS: 2939.3, Avg(us): 174944, Min(us): 7482, Max(us): 15595924, 99th(us): 923000, 99.9th(us): 14936000, 99.99th(us): 15583000
UPDATE - Takes(s): 89.6, Count: 289908, OPS: 3235.6, Avg(us): 158651, Min(us): 7482, Max(us): 15595924, 99th(us): 919000, 99.9th(us): 14903000, 99.99th(us): 15581000
UPDATE - Takes(s): 99.6, Count: 356645, OPS: 3580.8, Avg(us): 143487, Min(us): 7482, Max(us): 15595924, 99th(us): 806000, 99.9th(us): 14875000, 99.99th(us): 15574000
UPDATE - Takes(s): 109.6, Count: 425445, OPS: 3881.8, Avg(us): 132121, Min(us): 7482, Max(us): 15595924, 99th(us): 792000, 99.9th(us): 14855000, 99.99th(us): 15580000
