***************** properties *****************
"operationcount"="5000000"
"insertproportion"="0"
"readproportion"="0"
"requestdistribution"="zipfian"
"tikv.pd"="10.0.0.5:2379"
"dotransactions"="true"
"threadcount"="512"
"recordcount"="1200000"
"readallfields"="true"
"updateproportion"="1"
"scanproportion"="0"
"workload"="core"
**********************************************
UPDATE - Takes(s): 8.7, Count: 2639, OPS: 304.6, Avg(us): 379018, Min(us): 6608, Max(us): 8398631, 99th(us): 6296000, 99.9th(us): 8166000, 99.99th(us): 8399000
UPDATE - Takes(s): 18.7, Count: 3341, OPS: 179.0, Avg(us): 863453, Min(us): 5991, Max(us): 18409115, 99th(us): 16158000, 99.9th(us): 17847000, 99.99th(us): 18410000
UPDATE - Takes(s): 28.7, Count: 3440, OPS: 120.0, Avg(us): 939345, Min(us): 5991, Max(us): 19994632, 99th(us): 16909000, 99.9th(us): 19738000, 99.99th(us): 19995000
UPDATE - Takes(s): 38.7, Count: 3440, OPS: 89.0, Avg(us): 939345, Min(us): 5991, Max(us): 19994632, 99th(us): 16909000, 99.9th(us): 19738000, 99.99th(us): 19995000
UPDATE - Takes(s): 48.7, Count: 3440, OPS: 70.7, Avg(us): 939345, Min(us): 5991, Max(us): 19994632, 99th(us): 16909000, 99.9th(us): 19738000, 99.99th(us): 19995000
UPDATE - Takes(s): 58.7, Count: 3440, OPS: 58.6, Avg(us): 939345, Min(us): 5991, Max(us): 19994632, 99th(us): 16909000, 99.9th(us): 19738000, 99.99th(us): 19995000
UPDATE - Takes(s): 68.7, Count: 3564, OPS: 51.9, Avg(us): 1322247, Min(us): 5991, Max(us): 57666981, 99th(us): 19210000, 99.9th(us): 57667000, 99.99th(us): 57667000
UPDATE - Takes(s): 78.7, Count: 6063, OPS: 77.1, Avg(us): 6351739, Min(us): 5991, Max(us): 75700387, 99th(us): 74305000, 99.9th(us): 75695000, 99.99th(us): 75701000
UPDATE - Takes(s): 88.7, Count: 6513, OPS: 73.5, Avg(us): 6067344, Min(us): 5991, Max(us): 75700387, 99th(us): 74283000, 99.9th(us): 75695000, 99.99th(us): 75701000
UPDATE - Takes(s): 98.7, Count: 6660, OPS: 67.5, Avg(us): 6034888, Min(us): 5991, Max(us): 75700387, 99th(us): 74257000, 99.9th(us): 75695000, 99.99th(us): 75701000
UPDATE - Takes(s): 108.7, Count: 6660, OPS: 61.3, Avg(us): 6034888, Min(us): 5991, Max(us): 75700387, 99th(us): 74257000, 99.9th(us): 75695000, 99.99th(us): 75701000
