***************** properties *****************
"readproportion"="0"
"dotransactions"="true"
"threadcount"="16"
"operationcount"="1500000"
"updateproportion"="1"
"requestdistribution"="uniform"
"workload"="core"
"readallfields"="true"
"scanproportion"="0"
"recordcount"="1200000"
"insertproportion"="0"
"tikv.pd"="10.0.0.13:2379"
**********************************************
UPDATE - Takes(s): 9.8, Count: 29032, OPS: 2948.4, Avg(us): 5492, Min(us): 1019, Max(us): 159345, 99th(us): 27000, 99.9th(us): 45000, 99.99th(us): 158000
UPDATE - Takes(s): 19.8, Count: 59757, OPS: 3010.9, Avg(us): 5340, Min(us): 992, Max(us): 159345, 99th(us): 27000, 99.9th(us): 54000, 99.99th(us): 156000
UPDATE - Takes(s): 29.8, Count: 89471, OPS: 2997.7, Avg(us): 5350, Min(us): 956, Max(us): 159345, 99th(us): 26000, 99.9th(us): 54000, 99.99th(us): 155000
UPDATE - Takes(s): 39.8, Count: 119769, OPS: 3005.7, Avg(us): 5330, Min(us): 956, Max(us): 159345, 99th(us): 25000, 99.9th(us): 49000, 99.99th(us): 155000
UPDATE - Takes(s): 49.8, Count: 150219, OPS: 3013.6, Avg(us): 5312, Min(us): 943, Max(us): 159345, 99th(us): 25000, 99.9th(us): 50000, 99.99th(us): 108000
UPDATE - Takes(s): 59.8, Count: 179900, OPS: 3006.0, Avg(us): 5323, Min(us): 943, Max(us): 159345, 99th(us): 25000, 99.9th(us): 49000, 99.99th(us): 108000
UPDATE - Takes(s): 69.8, Count: 210339, OPS: 3011.4, Avg(us): 5312, Min(us): 943, Max(us): 159345, 99th(us): 24000, 99.9th(us): 49000, 99.99th(us): 108000
UPDATE - Takes(s): 79.8, Count: 239781, OPS: 3003.0, Avg(us): 5325, Min(us): 943, Max(us): 159345, 99th(us): 23000, 99.9th(us): 49000, 99.99th(us): 107000
UPDATE - Takes(s): 89.8, Count: 270111, OPS: 3006.3, Avg(us): 5318, Min(us): 943, Max(us): 159345, 99th(us): 23000, 99.9th(us): 49000, 99.99th(us): 95000
UPDATE - Takes(s): 99.8, Count: 299851, OPS: 3003.1, Avg(us): 5323, Min(us): 842, Max(us): 159345, 99th(us): 23000, 99.9th(us): 48000, 99.99th(us): 94000
UPDATE - Takes(s): 109.8, Count: 328706, OPS: 2992.4, Avg(us): 5341, Min(us): 842, Max(us): 159345, 99th(us): 23000, 99.9th(us): 47000, 99.99th(us): 94000
UPDATE - Takes(s): 119.8, Count: 356870, OPS: 2977.7, Avg(us): 5365, Min(us): 842, Max(us): 159345, 99th(us): 23000, 99.9th(us): 47000, 99.99th(us): 93000
UPDATE - Takes(s): 129.8, Count: 385287, OPS: 2967.2, Avg(us): 5386, Min(us): 842, Max(us): 222691, 99th(us): 24000, 99.9th(us): 50000, 99.99th(us): 131000
UPDATE - Takes(s): 139.8, Count: 418129, OPS: 2989.9, Avg(us): 5344, Min(us): 842, Max(us): 222691, 99th(us): 23000, 99.9th(us): 49000, 99.99th(us): 126000
UPDATE - Takes(s): 149.8, Count: 449602, OPS: 3000.4, Avg(us): 5325, Min(us): 842, Max(us): 222691, 99th(us): 23000, 99.9th(us): 51000, 99.99th(us): 119000
UPDATE - Takes(s): 159.8, Count: 482050, OPS: 3015.7, Avg(us): 5298, Min(us): 842, Max(us): 222691, 99th(us): 23000, 99.9th(us): 50000, 99.99th(us): 109000
UPDATE - Takes(s): 169.8, Count: 513983, OPS: 3026.2, Avg(us): 5279, Min(us): 842, Max(us): 222691, 99th(us): 23000, 99.9th(us): 49000, 99.99th(us): 108000
UPDATE - Takes(s): 179.8, Count: 546539, OPS: 3038.9, Avg(us): 5257, Min(us): 842, Max(us): 222691, 99th(us): 23000, 99.9th(us): 50000, 99.99th(us): 108000
UPDATE - Takes(s): 189.8, Count: 578914, OPS: 3049.4, Avg(us): 5238, Min(us): 842, Max(us): 222691, 99th(us): 23000, 99.9th(us): 50000, 99.99th(us): 107000
UPDATE - Takes(s): 199.8, Count: 610465, OPS: 3054.7, Avg(us): 5229, Min(us): 842, Max(us): 222691, 99th(us): 23000, 99.9th(us): 49000, 99.99th(us): 104000
UPDATE - Takes(s): 209.8, Count: 641525, OPS: 3057.1, Avg(us): 5224, Min(us): 842, Max(us): 222691, 99th(us): 22000, 99.9th(us): 50000, 99.99th(us): 100000
UPDATE - Takes(s): 219.8, Count: 664591, OPS: 3023.0, Avg(us): 5235, Min(us): 811, Max(us): 254541, 99th(us): 23000, 99.9th(us): 54000, 99.99th(us): 146000
UPDATE - Takes(s): 229.8, Count: 664591, OPS: 2891.5, Avg(us): 5235, Min(us): 811, Max(us): 254541, 99th(us): 23000, 99.9th(us): 54000, 99.99th(us): 146000
UPDATE - Takes(s): 239.8, Count: 664591, OPS: 2770.9, Avg(us): 5235, Min(us): 811, Max(us): 254541, 99th(us): 23000, 99.9th(us): 54000, 99.99th(us): 146000
UPDATE - Takes(s): 249.8, Count: 664591, OPS: 2660.0, Avg(us): 5235, Min(us): 811, Max(us): 254541, 99th(us): 23000, 99.9th(us): 54000, 99.99th(us): 146000
UPDATE - Takes(s): 259.8, Count: 664591, OPS: 2557.6, Avg(us): 5235, Min(us): 811, Max(us): 254541, 99th(us): 23000, 99.9th(us): 54000, 99.99th(us): 146000
UPDATE - Takes(s): 269.8, Count: 664591, OPS: 2462.8, Avg(us): 5235, Min(us): 811, Max(us): 254541, 99th(us): 23000, 99.9th(us): 54000, 99.99th(us): 146000
UPDATE - Takes(s): 279.8, Count: 664591, OPS: 2374.8, Avg(us): 5235, Min(us): 811, Max(us): 254541, 99th(us): 23000, 99.9th(us): 54000, 99.99th(us): 146000
UPDATE - Takes(s): 289.8, Count: 664591, OPS: 2292.9, Avg(us): 5235, Min(us): 811, Max(us): 254541, 99th(us): 23000, 99.9th(us): 54000, 99.99th(us): 146000

Got signal [interrupt] to exit.

Wait 10s for closed, force exit
