***************** properties *****************
"insertproportion"="0"
"requestdistribution"="uniform"
"recordcount"="1200000"
"operationcount"="1500000"
"readallfields"="true"
"readproportion"="0"
"dotransactions"="true"
"updateproportion"="1"
"threadcount"="16"
"workload"="core"
"tikv.pd"="10.0.0.13:2379"
"scanproportion"="0"
**********************************************
UPDATE - Takes(s): 9.8, Count: 30516, OPS: 3113.7, Avg(us): 5230, Min(us): 948, Max(us): 213513, 99th(us): 22000, 99.9th(us): 44000, 99.99th(us): 204000
UPDATE - Takes(s): 19.8, Count: 66359, OPS: 3351.4, Avg(us): 4810, Min(us): 944, Max(us): 213513, 99th(us): 20000, 99.9th(us): 37000, 99.99th(us): 204000
UPDATE - Takes(s): 29.8, Count: 102452, OPS: 3437.9, Avg(us): 4673, Min(us): 944, Max(us): 213513, 99th(us): 20000, 99.9th(us): 46000, 99.99th(us): 202000
UPDATE - Takes(s): 39.8, Count: 138197, OPS: 3472.2, Avg(us): 4619, Min(us): 944, Max(us): 213513, 99th(us): 20000, 99.9th(us): 32000, 99.99th(us): 202000
UPDATE - Takes(s): 49.8, Count: 172930, OPS: 3472.2, Avg(us): 4613, Min(us): 944, Max(us): 213513, 99th(us): 20000, 99.9th(us): 42000, 99.99th(us): 84000
UPDATE - Takes(s): 59.8, Count: 209592, OPS: 3504.9, Avg(us): 4568, Min(us): 944, Max(us): 213513, 99th(us): 19000, 99.9th(us): 45000, 99.99th(us): 109000
UPDATE - Takes(s): 69.8, Count: 244184, OPS: 3498.3, Avg(us): 4575, Min(us): 899, Max(us): 213513, 99th(us): 19000, 99.9th(us): 45000, 99.99th(us): 82000
UPDATE - Takes(s): 79.8, Count: 279506, OPS: 3502.6, Avg(us): 4567, Min(us): 899, Max(us): 213513, 99th(us): 19000, 99.9th(us): 43000, 99.99th(us): 81000
UPDATE - Takes(s): 89.8, Count: 315043, OPS: 3508.3, Avg(us): 4559, Min(us): 899, Max(us): 213513, 99th(us): 19000, 99.9th(us): 45000, 99.99th(us): 82000
UPDATE - Takes(s): 99.8, Count: 350749, OPS: 3514.5, Avg(us): 4550, Min(us): 899, Max(us): 213513, 99th(us): 19000, 99.9th(us): 44000, 99.99th(us): 81000
UPDATE - Takes(s): 109.8, Count: 386397, OPS: 3519.1, Avg(us): 4543, Min(us): 899, Max(us): 215226, 99th(us): 19000, 99.9th(us): 45000, 99.99th(us): 118000
UPDATE - Takes(s): 119.8, Count: 423352, OPS: 3533.8, Avg(us): 4523, Min(us): 899, Max(us): 215226, 99th(us): 20000, 99.9th(us): 45000, 99.99th(us): 112000
