***************** properties *****************
"tikv.pd"="10.0.0.13:2379"
"updateproportion"="1"
"workload"="core"
"readallfields"="true"
"readproportion"="0"
"operationcount"="1500000"
"requestdistribution"="uniform"
"threadcount"="16"
"dotransactions"="true"
"insertproportion"="0"
"scanproportion"="0"
"recordcount"="1200000"
**********************************************
UPDATE - Takes(s): 9.9, Count: 33530, OPS: 3380.5, Avg(us): 4759, Min(us): 913, Max(us): 87698, 99th(us): 13000, 99.9th(us): 41000, 99.99th(us): 88000
UPDATE - Takes(s): 19.9, Count: 71103, OPS: 3569.6, Avg(us): 4488, Min(us): 898, Max(us): 87953, 99th(us): 12000, 99.9th(us): 29000, 99.99th(us): 87000
UPDATE - Takes(s): 29.9, Count: 107736, OPS: 3601.0, Avg(us): 4443, Min(us): 851, Max(us): 126936, 99th(us): 12000, 99.9th(us): 28000, 99.99th(us): 87000
UPDATE - Takes(s): 39.9, Count: 144589, OPS: 3622.1, Avg(us): 4414, Min(us): 842, Max(us): 126936, 99th(us): 12000, 99.9th(us): 29000, 99.99th(us): 91000
UPDATE - Takes(s): 49.9, Count: 183392, OPS: 3673.8, Avg(us): 4350, Min(us): 842, Max(us): 126936, 99th(us): 12000, 99.9th(us): 28000, 99.99th(us): 88000
UPDATE - Takes(s): 59.9, Count: 219751, OPS: 3667.5, Avg(us): 4357, Min(us): 842, Max(us): 126936, 99th(us): 12000, 99.9th(us): 29000, 99.99th(us): 88000
UPDATE - Takes(s): 69.9, Count: 256895, OPS: 3674.1, Avg(us): 4348, Min(us): 842, Max(us): 126936, 99th(us): 12000, 99.9th(us): 28000, 99.99th(us): 93000
UPDATE - Takes(s): 79.9, Count: 294175, OPS: 3680.9, Avg(us): 4339, Min(us): 842, Max(us): 126936, 99th(us): 12000, 99.9th(us): 27000, 99.99th(us): 91000
UPDATE - Takes(s): 89.9, Count: 330271, OPS: 3672.9, Avg(us): 4348, Min(us): 791, Max(us): 145748, 99th(us): 12000, 99.9th(us): 28000, 99.99th(us): 88000
UPDATE - Takes(s): 99.9, Count: 366314, OPS: 3666.1, Avg(us): 4356, Min(us): 791, Max(us): 145748, 99th(us): 12000, 99.9th(us): 28000, 99.99th(us): 88000
UPDATE - Takes(s): 109.9, Count: 404131, OPS: 3676.6, Avg(us): 4343, Min(us): 791, Max(us): 145748, 99th(us): 12000, 99.9th(us): 27000, 99.99th(us): 88000
UPDATE - Takes(s): 119.9, Count: 440704, OPS: 3675.0, Avg(us): 4345, Min(us): 791, Max(us): 184082, 99th(us): 12000, 99.9th(us): 33000, 99.99th(us): 108000
UPDATE - Takes(s): 129.9, Count: 484836, OPS: 3731.8, Avg(us): 4278, Min(us): 721, Max(us): 184082, 99th(us): 12000, 99.9th(us): 33000, 99.99th(us): 107000
UPDATE - Takes(s): 139.9, Count: 529728, OPS: 3786.0, Avg(us): 4217, Min(us): 721, Max(us): 184082, 99th(us): 12000, 99.9th(us): 33000, 99.99th(us): 106000
UPDATE - Takes(s): 149.9, Count: 572811, OPS: 3820.8, Avg(us): 4178, Min(us): 711, Max(us): 184082, 99th(us): 12000, 99.9th(us): 37000, 99.99th(us): 106000
UPDATE - Takes(s): 159.9, Count: 617663, OPS: 3862.4, Avg(us): 4132, Min(us): 711, Max(us): 184082, 99th(us): 12000, 99.9th(us): 36000, 99.99th(us): 105000
