***************** properties *****************
"recordcount"="1200000"
"readproportion"="0"
"operationcount"="5000000"
"updateproportion"="1"
"readallfields"="true"
"requestdistribution"="zipfian"
"scanproportion"="0"
"workload"="core"
"insertproportion"="0"
"tikv.pd"="10.0.0.5:2379"
"dotransactions"="true"
"threadcount"="512"
**********************************************
UPDATE - Takes(s): 8.1, Count: 2031, OPS: 250.1, Avg(us): 2032824, Min(us): 7166, Max(us): 5500069, 99th(us): 4653000, 99.9th(us): 5358000, 99.99th(us): 5501000
UPDATE - Takes(s): 18.1, Count: 3541, OPS: 195.4, Avg(us): 2529255, Min(us): 6505, Max(us): 11249790, 99th(us): 8044000, 99.9th(us): 9885000, 99.99th(us): 11250000
UPDATE - Takes(s): 28.1, Count: 5263, OPS: 187.2, Avg(us): 2658904, Min(us): 6505, Max(us): 11249790, 99th(us): 8044000, 99.9th(us): 9885000, 99.99th(us): 11250000
UPDATE - Takes(s): 38.1, Count: 6873, OPS: 180.3, Avg(us): 2777886, Min(us): 6505, Max(us): 13661367, 99th(us): 9433000, 99.9th(us): 11649000, 99.99th(us): 13662000
UPDATE - Takes(s): 48.1, Count: 8538, OPS: 177.4, Avg(us): 2871465, Min(us): 6505, Max(us): 15903250, 99th(us): 9677000, 99.9th(us): 13490000, 99.99th(us): 15904000
UPDATE - Takes(s): 58.1, Count: 10202, OPS: 175.5, Avg(us): 2873025, Min(us): 6505, Max(us): 15903250, 99th(us): 9433000, 99.9th(us): 12946000, 99.99th(us): 15888000
UPDATE - Takes(s): 68.1, Count: 11992, OPS: 176.0, Avg(us): 2904156, Min(us): 6505, Max(us): 15903250, 99th(us): 9197000, 99.9th(us): 12592000, 99.99th(us): 15888000
UPDATE - Takes(s): 78.1, Count: 13669, OPS: 175.0, Avg(us): 2918200, Min(us): 6505, Max(us): 15903250, 99th(us): 9065000, 99.9th(us): 12235000, 99.99th(us): 15888000
UPDATE - Takes(s): 88.1, Count: 15444, OPS: 175.3, Avg(us): 2901886, Min(us): 6505, Max(us): 15903250, 99th(us): 8798000, 99.9th(us): 11861000, 99.99th(us): 15888000
UPDATE - Takes(s): 98.1, Count: 17071, OPS: 174.0, Avg(us): 2908195, Min(us): 6505, Max(us): 15903250, 99th(us): 8885000, 99.9th(us): 11740000, 99.99th(us): 15888000
UPDATE - Takes(s): 108.1, Count: 18839, OPS: 174.2, Avg(us): 2921319, Min(us): 6505, Max(us): 15903250, 99th(us): 9261000, 99.9th(us): 12592000, 99.99th(us): 15888000
UPDATE - Takes(s): 118.1, Count: 20753, OPS: 175.7, Avg(us): 2914505, Min(us): 6045, Max(us): 15903250, 99th(us): 9230000, 99.9th(us): 12440000, 99.99th(us): 14904000
