***************** properties *****************
"workload"="core"
"scanproportion"="0"
"requestdistribution"="uniform"
"recordcount"="500000"
"dotransactions"="true"
"tikv.pd"="10.0.0.5:2379"
"readallfields"="true"
"readproportion"="0"
"updateproportion"="1"
"operationcount"="500000"
"insertproportion"="0"
**********************************************
UPDATE - Takes(s): 9.9, Count: 4767, OPS: 483.6, Avg(us): 2087, Min(us): 706, Max(us): 220168, 99th(us): 23000, 99.9th(us): 71000, 99.99th(us): 221000
UPDATE - Takes(s): 19.9, Count: 10414, OPS: 524.5, Avg(us): 1909, Min(us): 673, Max(us): 220168, 99th(us): 20000, 99.9th(us): 53000, 99.99th(us): 190000
UPDATE - Takes(s): 29.9, Count: 15919, OPS: 533.2, Avg(us): 1872, Min(us): 673, Max(us): 220168, 99th(us): 19000, 99.9th(us): 49000, 99.99th(us): 190000
UPDATE - Takes(s): 39.9, Count: 21521, OPS: 540.0, Avg(us): 1847, Min(us): 673, Max(us): 220168, 99th(us): 18000, 99.9th(us): 44000, 99.99th(us): 157000
UPDATE - Takes(s): 49.9, Count: 26723, OPS: 536.0, Avg(us): 1859, Min(us): 673, Max(us): 220168, 99th(us): 18000, 99.9th(us): 44000, 99.99th(us): 190000
UPDATE - Takes(s): 59.9, Count: 31847, OPS: 532.1, Avg(us): 1872, Min(us): 673, Max(us): 220168, 99th(us): 18000, 99.9th(us): 44000, 99.99th(us): 157000
UPDATE - Takes(s): 69.9, Count: 36835, OPS: 527.3, Avg(us): 1888, Min(us): 673, Max(us): 220168, 99th(us): 18000, 99.9th(us): 44000, 99.99th(us): 157000
UPDATE - Takes(s): 79.9, Count: 41004, OPS: 513.5, Avg(us): 1938, Min(us): 673, Max(us): 220168, 99th(us): 18000, 99.9th(us): 44000, 99.99th(us): 117000
UPDATE - Takes(s): 89.9, Count: 44627, OPS: 496.6, Avg(us): 2004, Min(us): 673, Max(us): 220168, 99th(us): 19000, 99.9th(us): 44000, 99.99th(us): 140000
UPDATE - Takes(s): 99.9, Count: 48064, OPS: 481.3, Avg(us): 2067, Min(us): 673, Max(us): 220168, 99th(us): 19000, 99.9th(us): 44000, 99.99th(us): 140000
UPDATE - Takes(s): 109.9, Count: 52032, OPS: 473.6, Avg(us): 2101, Min(us): 673, Max(us): 220168, 99th(us): 19000, 99.9th(us): 44000, 99.99th(us): 117000
UPDATE - Takes(s): 119.9, Count: 56359, OPS: 470.2, Avg(us): 2116, Min(us): 673, Max(us): 220168, 99th(us): 20000, 99.9th(us): 45000, 99.99th(us): 117000
UPDATE - Takes(s): 129.9, Count: 60700, OPS: 467.4, Avg(us): 2128, Min(us): 673, Max(us): 220168, 99th(us): 20000, 99.9th(us): 46000, 99.99th(us): 113000
UPDATE - Takes(s): 139.9, Count: 64822, OPS: 463.5, Avg(us): 2146, Min(us): 672, Max(us): 220168, 99th(us): 20000, 99.9th(us): 47000, 99.99th(us): 113000
UPDATE - Takes(s): 149.9, Count: 68807, OPS: 459.2, Avg(us): 2167, Min(us): 640, Max(us): 220168, 99th(us): 20000, 99.9th(us): 48000, 99.99th(us): 113000
UPDATE - Takes(s): 159.9, Count: 72998, OPS: 456.6, Avg(us): 2179, Min(us): 640, Max(us): 220168, 99th(us): 20000, 99.9th(us): 47000, 99.99th(us): 110000
UPDATE - Takes(s): 169.9, Count: 76929, OPS: 452.9, Avg(us): 2197, Min(us): 640, Max(us): 220168, 99th(us): 21000, 99.9th(us): 49000, 99.99th(us): 113000
UPDATE - Takes(s): 179.9, Count: 80521, OPS: 447.7, Avg(us): 2222, Min(us): 631, Max(us): 220168, 99th(us): 21000, 99.9th(us): 50000, 99.99th(us): 110000
UPDATE - Takes(s): 189.9, Count: 82263, OPS: 433.3, Avg(us): 2296, Min(us): 631, Max(us): 220168, 99th(us): 24000, 99.9th(us): 52000, 99.99th(us): 113000
UPDATE - Takes(s): 199.9, Count: 83782, OPS: 419.2, Avg(us): 2374, Min(us): 631, Max(us): 220168, 99th(us): 26000, 99.9th(us): 53000, 99.99th(us): 113000
UPDATE - Takes(s): 209.9, Count: 87092, OPS: 415.0, Avg(us): 2398, Min(us): 631, Max(us): 220168, 99th(us): 27000, 99.9th(us): 53000, 99.99th(us): 113000
UPDATE - Takes(s): 219.9, Count: 91057, OPS: 414.2, Avg(us): 2403, Min(us): 631, Max(us): 220168, 99th(us): 27000, 99.9th(us): 53000, 99.99th(us): 110000
UPDATE - Takes(s): 229.9, Count: 95017, OPS: 413.4, Avg(us): 2407, Min(us): 631, Max(us): 220168, 99th(us): 27000, 99.9th(us): 52000, 99.99th(us): 110000
UPDATE - Takes(s): 239.9, Count: 98951, OPS: 412.5, Avg(us): 2412, Min(us): 631, Max(us): 220168, 99th(us): 26000, 99.9th(us): 52000, 99.99th(us): 110000
UPDATE - Takes(s): 249.9, Count: 102759, OPS: 411.3, Avg(us): 2420, Min(us): 631, Max(us): 220168, 99th(us): 26000, 99.9th(us): 52000, 99.99th(us): 106000
UPDATE - Takes(s): 259.9, Count: 104495, OPS: 402.1, Avg(us): 2475, Min(us): 631, Max(us): 220168, 99th(us): 28000, 99.9th(us): 53000, 99.99th(us): 110000
UPDATE - Takes(s): 269.9, Count: 105696, OPS: 391.7, Avg(us): 2541, Min(us): 631, Max(us): 220168, 99th(us): 30000, 99.9th(us): 54000, 99.99th(us): 110000
UPDATE - Takes(s): 279.9, Count: 108552, OPS: 387.9, Avg(us): 2566, Min(us): 631, Max(us): 220168, 99th(us): 30000, 99.9th(us): 55000, 99.99th(us): 110000
UPDATE - Takes(s): 289.9, Count: 112279, OPS: 387.4, Avg(us): 2570, Min(us): 631, Max(us): 220168, 99th(us): 30000, 99.9th(us): 54000, 99.99th(us): 106000
UPDATE - Takes(s): 299.9, Count: 116088, OPS: 387.1, Avg(us): 2571, Min(us): 631, Max(us): 220168, 99th(us): 30000, 99.9th(us): 54000, 99.99th(us): 110000
UPDATE - Takes(s): 309.9, Count: 119792, OPS: 386.6, Avg(us): 2574, Min(us): 631, Max(us): 220168, 99th(us): 30000, 99.9th(us): 54000, 99.99th(us): 110000
UPDATE - Takes(s): 319.9, Count: 123367, OPS: 385.7, Avg(us): 2581, Min(us): 631, Max(us): 220168, 99th(us): 29000, 99.9th(us): 54000, 99.99th(us): 106000
UPDATE - Takes(s): 329.9, Count: 126496, OPS: 383.5, Avg(us): 2596, Min(us): 631, Max(us): 220168, 99th(us): 29000, 99.9th(us): 54000, 99.99th(us): 106000
UPDATE - Takes(s): 339.9, Count: 129819, OPS: 382.0, Avg(us): 2606, Min(us): 631, Max(us): 220168, 99th(us): 29000, 99.9th(us): 54000, 99.99th(us): 106000
UPDATE - Takes(s): 349.9, Count: 133199, OPS: 380.7, Avg(us): 2614, Min(us): 631, Max(us): 220168, 99th(us): 29000, 99.9th(us): 54000, 99.99th(us): 105000
UPDATE - Takes(s): 359.9, Count: 136531, OPS: 379.4, Avg(us): 2623, Min(us): 631, Max(us): 220168, 99th(us): 29000, 99.9th(us): 54000, 99.99th(us): 104000
UPDATE - Takes(s): 369.9, Count: 139813, OPS: 378.0, Avg(us): 2633, Min(us): 631, Max(us): 220168, 99th(us): 29000, 99.9th(us): 54000, 99.99th(us): 105000
UPDATE - Takes(s): 379.9, Count: 143131, OPS: 376.8, Avg(us): 2642, Min(us): 631, Max(us): 220168, 99th(us): 29000, 99.9th(us): 53000, 99.99th(us): 104000
UPDATE - Takes(s): 389.9, Count: 146352, OPS: 375.4, Avg(us): 2652, Min(us): 631, Max(us): 220168, 99th(us): 29000, 99.9th(us): 53000, 99.99th(us): 104000
UPDATE - Takes(s): 399.9, Count: 149496, OPS: 373.9, Avg(us): 2662, Min(us): 631, Max(us): 220168, 99th(us): 29000, 99.9th(us): 53000, 99.99th(us): 104000
UPDATE - Takes(s): 409.9, Count: 152783, OPS: 372.8, Avg(us): 2670, Min(us): 631, Max(us): 220168, 99th(us): 29000, 99.9th(us): 53000, 99.99th(us): 103000
UPDATE - Takes(s): 419.9, Count: 155979, OPS: 371.5, Avg(us): 2679, Min(us): 631, Max(us): 220168, 99th(us): 29000, 99.9th(us): 53000, 99.99th(us): 103000
UPDATE - Takes(s): 429.9, Count: 159137, OPS: 370.2, Avg(us): 2689, Min(us): 631, Max(us): 220168, 99th(us): 29000, 99.9th(us): 53000, 99.99th(us): 103000
UPDATE - Takes(s): 439.9, Count: 162182, OPS: 368.7, Avg(us): 2700, Min(us): 631, Max(us): 220168, 99th(us): 29000, 99.9th(us): 53000, 99.99th(us): 98000
UPDATE - Takes(s): 449.9, Count: 165138, OPS: 367.1, Avg(us): 2712, Min(us): 631, Max(us): 220168, 99th(us): 29000, 99.9th(us): 53000, 99.99th(us): 98000
