***************** properties *****************
"dotransactions"="true"
"readallfields"="true"
"recordcount"="1200000"
"insertproportion"="0"
"operationcount"="5000000"
"requestdistribution"="zipfian"
"tikv.pd"="10.0.0.5:2379"
"threadcount"="512"
"workload"="core"
"readproportion"="0"
"updateproportion"="1"
"scanproportion"="0"
**********************************************
UPDATE - Takes(s): 9.6, Count: 21667, OPS: 2260.1, Avg(us): 208430, Min(us): 9147, Max(us): 9127426, 99th(us): 4928000, 99.9th(us): 7065000, 99.99th(us): 9126000
UPDATE - Takes(s): 19.6, Count: 34270, OPS: 1749.6, Avg(us): 255118, Min(us): 7664, Max(us): 12876694, 99th(us): 6632000, 99.9th(us): 11020000, 99.99th(us): 12024000
UPDATE - Takes(s): 29.6, Count: 44370, OPS: 1499.6, Avg(us): 298446, Min(us): 7410, Max(us): 16302787, 99th(us): 9457000, 99.9th(us): 12323000, 99.99th(us): 14482000
UPDATE - Takes(s): 39.6, Count: 60238, OPS: 1521.7, Avg(us): 310592, Min(us): 7410, Max(us): 16302787, 99th(us): 9665000, 99.9th(us): 13097000, 99.99th(us): 14737000
UPDATE - Takes(s): 49.6, Count: 80960, OPS: 1632.7, Avg(us): 300149, Min(us): 7410, Max(us): 16302787, 99th(us): 8645000, 99.9th(us): 12962000, 99.99th(us): 14482000
UPDATE - Takes(s): 59.6, Count: 91314, OPS: 1532.4, Avg(us): 310024, Min(us): 7410, Max(us): 16302787, 99th(us): 9141000, 99.9th(us): 12917000, 99.99th(us): 14409000
UPDATE - Takes(s): 69.6, Count: 107563, OPS: 1545.7, Avg(us): 327884, Min(us): 7410, Max(us): 16302787, 99th(us): 9665000, 99.9th(us): 13301000, 99.99th(us): 14382000
UPDATE - Takes(s): 79.6, Count: 125560, OPS: 1577.6, Avg(us): 310181, Min(us): 6542, Max(us): 16302787, 99th(us): 9254000, 99.9th(us): 13224000, 99.99th(us): 14145000
UPDATE - Takes(s): 89.6, Count: 136034, OPS: 1518.4, Avg(us): 312657, Min(us): 6542, Max(us): 16302787, 99th(us): 9408000, 99.9th(us): 13214000, 99.99th(us): 14235000
UPDATE - Takes(s): 99.6, Count: 149766, OPS: 1503.8, Avg(us): 331625, Min(us): 6542, Max(us): 17697573, 99th(us): 9891000, 99.9th(us): 13443000, 99.99th(us): 16156000
UPDATE - Takes(s): 109.6, Count: 179244, OPS: 1635.6, Avg(us): 304793, Min(us): 6542, Max(us): 17697573, 99th(us): 9452000, 99.9th(us): 13369000, 99.99th(us): 16094000
