***************** properties *****************
"workload"="core"
"readproportion"="0"
"insertproportion"="0"
"readallfields"="true"
"requestdistribution"="uniform"
"recordcount"="500000"
"operationcount"="500000"
"updateproportion"="1"
"scanproportion"="0"
"tikv.pd"="10.0.0.5:2379"
"dotransactions"="true"
**********************************************
UPDATE - Takes(s): 9.8, Count: 4490, OPS: 457.3, Avg(us): 2210, Min(us): 1175, Max(us): 181570, 99th(us): 14000, 99.9th(us): 31000, 99.99th(us): 182000
UPDATE - Takes(s): 19.8, Count: 9215, OPS: 465.0, Avg(us): 2154, Min(us): 1110, Max(us): 181570, 99th(us): 12000, 99.9th(us): 27000, 99.99th(us): 182000
UPDATE - Takes(s): 29.8, Count: 14027, OPS: 470.4, Avg(us): 2122, Min(us): 1110, Max(us): 181570, 99th(us): 12000, 99.9th(us): 25000, 99.99th(us): 42000
UPDATE - Takes(s): 39.8, Count: 18792, OPS: 471.9, Avg(us): 2112, Min(us): 1110, Max(us): 181570, 99th(us): 12000, 99.9th(us): 24000, 99.99th(us): 42000
UPDATE - Takes(s): 49.8, Count: 23498, OPS: 471.7, Avg(us): 2111, Min(us): 1110, Max(us): 181570, 99th(us): 12000, 99.9th(us): 23000, 99.99th(us): 36000
UPDATE - Takes(s): 59.8, Count: 28204, OPS: 471.5, Avg(us): 2110, Min(us): 1110, Max(us): 181570, 99th(us): 12000, 99.9th(us): 23000, 99.99th(us): 42000
UPDATE - Takes(s): 69.8, Count: 33019, OPS: 472.9, Avg(us): 2103, Min(us): 1110, Max(us): 181570, 99th(us): 12000, 99.9th(us): 23000, 99.99th(us): 42000
UPDATE - Takes(s): 79.8, Count: 37843, OPS: 474.1, Avg(us): 2097, Min(us): 1110, Max(us): 181570, 99th(us): 12000, 99.9th(us): 23000, 99.99th(us): 42000
UPDATE - Takes(s): 89.8, Count: 42755, OPS: 476.0, Avg(us): 2088, Min(us): 1110, Max(us): 181570, 99th(us): 11000, 99.9th(us): 23000, 99.99th(us): 36000
UPDATE - Takes(s): 99.8, Count: 47622, OPS: 477.1, Avg(us): 2083, Min(us): 1110, Max(us): 181570, 99th(us): 11000, 99.9th(us): 23000, 99.99th(us): 36000
UPDATE - Takes(s): 109.8, Count: 52310, OPS: 476.3, Avg(us): 2086, Min(us): 1110, Max(us): 181570, 99th(us): 11000, 99.9th(us): 23000, 99.99th(us): 36000
UPDATE - Takes(s): 119.8, Count: 57138, OPS: 476.9, Avg(us): 2083, Min(us): 1110, Max(us): 181570, 99th(us): 11000, 99.9th(us): 22000, 99.99th(us): 36000
UPDATE - Takes(s): 129.8, Count: 61916, OPS: 476.9, Avg(us): 2083, Min(us): 1110, Max(us): 181570, 99th(us): 11000, 99.9th(us): 22000, 99.99th(us): 36000
UPDATE - Takes(s): 139.8, Count: 66713, OPS: 477.1, Avg(us): 2082, Min(us): 1110, Max(us): 181570, 99th(us): 11000, 99.9th(us): 22000, 99.99th(us): 36000
