***************** properties *****************
"operationcount"="500000"
"requestdistribution"="uniform"
"workload"="core"
"dotransactions"="true"
"insertproportion"="0"
"readallfields"="true"
"recordcount"="500000"
"tikv.pd"="10.0.0.13:2379"
"scanproportion"="0"
"readproportion"="0"
"updateproportion"="1"
**********************************************
UPDATE - Takes(s): 9.9, Count: 5902, OPS: 597.7, Avg(us): 1680, Min(us): 855, Max(us): 161916, 99th(us): 14000, 99.9th(us): 29000, 99.99th(us): 126000
UPDATE - Takes(s): 19.9, Count: 12449, OPS: 626.4, Avg(us): 1593, Min(us): 849, Max(us): 161916, 99th(us): 13000, 99.9th(us): 27000, 99.99th(us): 126000
UPDATE - Takes(s): 29.9, Count: 19151, OPS: 641.0, Avg(us): 1553, Min(us): 849, Max(us): 161916, 99th(us): 11000, 99.9th(us): 27000, 99.99th(us): 126000
UPDATE - Takes(s): 39.9, Count: 25904, OPS: 649.6, Avg(us): 1531, Min(us): 845, Max(us): 161916, 99th(us): 11000, 99.9th(us): 27000, 99.99th(us): 45000
UPDATE - Takes(s): 49.9, Count: 32802, OPS: 657.7, Avg(us): 1511, Min(us): 845, Max(us): 161916, 99th(us): 11000, 99.9th(us): 27000, 99.99th(us): 43000
UPDATE - Takes(s): 59.9, Count: 39633, OPS: 661.9, Avg(us): 1501, Min(us): 845, Max(us): 161916, 99th(us): 11000, 99.9th(us): 26000, 99.99th(us): 43000
UPDATE - Takes(s): 69.9, Count: 46439, OPS: 664.6, Avg(us): 1495, Min(us): 839, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 41000
UPDATE - Takes(s): 79.9, Count: 53480, OPS: 669.5, Avg(us): 1483, Min(us): 822, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 40000
UPDATE - Takes(s): 89.9, Count: 60507, OPS: 673.2, Avg(us): 1475, Min(us): 822, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 39000
UPDATE - Takes(s): 99.9, Count: 67380, OPS: 674.6, Avg(us): 1472, Min(us): 822, Max(us): 161916, 99th(us): 10000, 99.9th(us): 25000, 99.99th(us): 39000
UPDATE - Takes(s): 109.9, Count: 74281, OPS: 676.1, Avg(us): 1469, Min(us): 822, Max(us): 161916, 99th(us): 10000, 99.9th(us): 25000, 99.99th(us): 38000
UPDATE - Takes(s): 119.9, Count: 80991, OPS: 675.6, Avg(us): 1469, Min(us): 822, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 41000
UPDATE - Takes(s): 129.9, Count: 87481, OPS: 673.6, Avg(us): 1473, Min(us): 822, Max(us): 161916, 99th(us): 10000, 99.9th(us): 25000, 99.99th(us): 41000
UPDATE - Takes(s): 139.9, Count: 93877, OPS: 671.2, Avg(us): 1479, Min(us): 822, Max(us): 161916, 99th(us): 10000, 99.9th(us): 25000, 99.99th(us): 40000
UPDATE - Takes(s): 149.9, Count: 100825, OPS: 672.7, Avg(us): 1475, Min(us): 822, Max(us): 161916, 99th(us): 10000, 99.9th(us): 25000, 99.99th(us): 39000
UPDATE - Takes(s): 159.9, Count: 108086, OPS: 676.1, Avg(us): 1468, Min(us): 803, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 43000
UPDATE - Takes(s): 169.9, Count: 115019, OPS: 677.1, Avg(us): 1466, Min(us): 802, Max(us): 161916, 99th(us): 10000, 99.9th(us): 25000, 99.99th(us): 41000
UPDATE - Takes(s): 179.9, Count: 121899, OPS: 677.7, Avg(us): 1464, Min(us): 802, Max(us): 161916, 99th(us): 10000, 99.9th(us): 25000, 99.99th(us): 40000
UPDATE - Takes(s): 189.9, Count: 128295, OPS: 675.7, Avg(us): 1468, Min(us): 802, Max(us): 161916, 99th(us): 10000, 99.9th(us): 25000, 99.99th(us): 41000
UPDATE - Takes(s): 199.9, Count: 134829, OPS: 674.6, Avg(us): 1471, Min(us): 802, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 43000
UPDATE - Takes(s): 209.9, Count: 141412, OPS: 673.8, Avg(us): 1472, Min(us): 802, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 41000
UPDATE - Takes(s): 219.9, Count: 148257, OPS: 674.3, Avg(us): 1471, Min(us): 802, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 41000
UPDATE - Takes(s): 229.9, Count: 154938, OPS: 674.0, Avg(us): 1471, Min(us): 802, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 41000
UPDATE - Takes(s): 239.9, Count: 161540, OPS: 673.4, Avg(us): 1472, Min(us): 802, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 41000
UPDATE - Takes(s): 249.9, Count: 168546, OPS: 674.5, Avg(us): 1470, Min(us): 756, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 43000
UPDATE - Takes(s): 259.9, Count: 175494, OPS: 675.3, Avg(us): 1468, Min(us): 756, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 43000
UPDATE - Takes(s): 269.9, Count: 182667, OPS: 676.9, Avg(us): 1465, Min(us): 756, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 42000
UPDATE - Takes(s): 279.9, Count: 189693, OPS: 677.8, Avg(us): 1463, Min(us): 756, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 43000
UPDATE - Takes(s): 289.9, Count: 196297, OPS: 677.2, Avg(us): 1464, Min(us): 756, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 45000
UPDATE - Takes(s): 299.9, Count: 203522, OPS: 678.7, Avg(us): 1461, Min(us): 756, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 45000
UPDATE - Takes(s): 309.9, Count: 210941, OPS: 680.7, Avg(us): 1457, Min(us): 756, Max(us): 161916, 99th(us): 10000, 99.9th(us): 26000, 99.99th(us): 44000
