***************** properties *****************
"dotransactions"="true"
"workload"="core"
"operationcount"="500000"
"readproportion"="0"
"scanproportion"="0"
"readallfields"="true"
"requestdistribution"="uniform"
"updateproportion"="1"
"tikv.pd"="10.0.0.13:2379"
"recordcount"="500000"
"insertproportion"="0"
**********************************************
UPDATE - Takes(s): 9.8, Count: 8151, OPS: 831.1, Avg(us): 1216, Min(us): 732, Max(us): 192806, 99th(us): 5000, 99.9th(us): 24000, 99.99th(us): 193000
UPDATE - Takes(s): 19.8, Count: 16017, OPS: 808.6, Avg(us): 1237, Min(us): 732, Max(us): 250910, 99th(us): 6000, 99.9th(us): 23000, 99.99th(us): 193000
UPDATE - Takes(s): 29.8, Count: 24314, OPS: 815.7, Avg(us): 1222, Min(us): 732, Max(us): 250910, 99th(us): 6000, 99.9th(us): 23000, 99.99th(us): 166000
UPDATE - Takes(s): 39.8, Count: 32811, OPS: 824.2, Avg(us): 1207, Min(us): 732, Max(us): 250910, 99th(us): 6000, 99.9th(us): 22000, 99.99th(us): 151000
UPDATE - Takes(s): 49.8, Count: 40578, OPS: 814.7, Avg(us): 1220, Min(us): 702, Max(us): 250910, 99th(us): 6000, 99.9th(us): 24000, 99.99th(us): 151000
UPDATE - Takes(s): 59.8, Count: 47593, OPS: 795.8, Avg(us): 1249, Min(us): 702, Max(us): 250910, 99th(us): 7000, 99.9th(us): 25000, 99.99th(us): 151000
UPDATE - Takes(s): 69.8, Count: 55171, OPS: 790.3, Avg(us): 1257, Min(us): 702, Max(us): 250910, 99th(us): 7000, 99.9th(us): 25000, 99.99th(us): 45000
UPDATE - Takes(s): 79.8, Count: 63048, OPS: 790.0, Avg(us): 1257, Min(us): 702, Max(us): 250910, 99th(us): 7000, 99.9th(us): 25000, 99.99th(us): 41000
UPDATE - Takes(s): 89.8, Count: 71544, OPS: 796.6, Avg(us): 1246, Min(us): 702, Max(us): 250910, 99th(us): 7000, 99.9th(us): 25000, 99.99th(us): 41000
UPDATE - Takes(s): 99.8, Count: 79672, OPS: 798.3, Avg(us): 1243, Min(us): 702, Max(us): 250910, 99th(us): 7000, 99.9th(us): 26000, 99.99th(us): 50000
UPDATE - Takes(s): 109.8, Count: 87669, OPS: 798.4, Avg(us): 1243, Min(us): 702, Max(us): 250910, 99th(us): 7000, 99.9th(us): 26000, 99.99th(us): 50000
UPDATE - Takes(s): 119.8, Count: 95644, OPS: 798.3, Avg(us): 1243, Min(us): 702, Max(us): 250910, 99th(us): 7000, 99.9th(us): 26000, 99.99th(us): 50000
UPDATE - Takes(s): 129.8, Count: 103220, OPS: 795.2, Avg(us): 1248, Min(us): 702, Max(us): 250910, 99th(us): 7000, 99.9th(us): 26000, 99.99th(us): 50000
UPDATE - Takes(s): 139.8, Count: 111330, OPS: 796.3, Avg(us): 1246, Min(us): 702, Max(us): 250910, 99th(us): 7000, 99.9th(us): 26000, 99.99th(us): 50000
UPDATE - Takes(s): 149.8, Count: 119209, OPS: 795.7, Avg(us): 1246, Min(us): 702, Max(us): 250910, 99th(us): 7000, 99.9th(us): 26000, 99.99th(us): 50000
UPDATE - Takes(s): 159.8, Count: 127114, OPS: 795.4, Avg(us): 1247, Min(us): 702, Max(us): 250910, 99th(us): 7000, 99.9th(us): 26000, 99.99th(us): 50000
UPDATE - Takes(s): 169.8, Count: 134862, OPS: 794.2, Avg(us): 1249, Min(us): 702, Max(us): 250910, 99th(us): 8000, 99.9th(us): 26000, 99.99th(us): 50000
UPDATE - Takes(s): 179.8, Count: 143067, OPS: 795.7, Avg(us): 1246, Min(us): 702, Max(us): 250910, 99th(us): 7000, 99.9th(us): 26000, 99.99th(us): 49000
UPDATE - Takes(s): 189.8, Count: 151051, OPS: 795.8, Avg(us): 1246, Min(us): 702, Max(us): 250910, 99th(us): 7000, 99.9th(us): 26000, 99.99th(us): 49000
UPDATE - Takes(s): 199.8, Count: 158686, OPS: 794.2, Avg(us): 1249, Min(us): 702, Max(us): 250910, 99th(us): 8000, 99.9th(us): 26000, 99.99th(us): 49000
