***************** properties *****************
"operationcount"="500000"
"threadcount"="1"
"readallfields"="true"
"scanproportion"="0"
"insertproportion"="0"
"recordcount"="500000"
"dotransactions"="true"
"readproportion"="0"
"updateproportion"="1"
"requestdistribution"="zipfian"
"tikv.pd"="10.0.0.9:2379"
"workload"="core"
**********************************************
UPDATE - Takes(s): 9.8, Count: 889, OPS: 90.9, Avg(us): 11223, Min(us): 7367, Max(us): 217869, 99th(us): 20000, 99.9th(us): 218000, 99.99th(us): 218000
UPDATE - Takes(s): 19.8, Count: 1803, OPS: 91.1, Avg(us): 11066, Min(us): 7367, Max(us): 217869, 99th(us): 19000, 99.9th(us): 28000, 99.99th(us): 218000
UPDATE - Takes(s): 29.8, Count: 2737, OPS: 91.9, Avg(us): 10938, Min(us): 7367, Max(us): 217869, 99th(us): 18000, 99.9th(us): 28000, 99.99th(us): 218000
UPDATE - Takes(s): 39.8, Count: 3681, OPS: 92.5, Avg(us): 10843, Min(us): 7022, Max(us): 217869, 99th(us): 18000, 99.9th(us): 28000, 99.99th(us): 218000
UPDATE - Takes(s): 49.8, Count: 4621, OPS: 92.8, Avg(us): 10797, Min(us): 7022, Max(us): 217869, 99th(us): 18000, 99.9th(us): 22000, 99.99th(us): 218000
UPDATE - Takes(s): 59.8, Count: 5548, OPS: 92.8, Avg(us): 10791, Min(us): 6664, Max(us): 217869, 99th(us): 18000, 99.9th(us): 24000, 99.99th(us): 218000
UPDATE - Takes(s): 69.8, Count: 6500, OPS: 93.1, Avg(us): 10747, Min(us): 6664, Max(us): 217869, 99th(us): 18000, 99.9th(us): 22000, 99.99th(us): 218000
UPDATE - Takes(s): 79.8, Count: 7424, OPS: 93.1, Avg(us): 10753, Min(us): 6664, Max(us): 217869, 99th(us): 17000, 99.9th(us): 22000, 99.99th(us): 218000
UPDATE - Takes(s): 89.8, Count: 8330, OPS: 92.8, Avg(us): 10782, Min(us): 6664, Max(us): 217869, 99th(us): 17000, 99.9th(us): 22000, 99.99th(us): 218000
UPDATE - Takes(s): 99.8, Count: 9269, OPS: 92.9, Avg(us): 10767, Min(us): 6664, Max(us): 217869, 99th(us): 17000, 99.9th(us): 22000, 99.99th(us): 218000
UPDATE - Takes(s): 109.8, Count: 10218, OPS: 93.1, Avg(us): 10743, Min(us): 6664, Max(us): 217869, 99th(us): 17000, 99.9th(us): 22000, 99.99th(us): 62000
