***************** properties *****************
"operationcount"="1500000"
"workload"="core"
"insertproportion"="0"
"tikv.pd"="10.0.0.5:2379"
"scanproportion"="0"
"dotransactions"="true"
"readallfields"="true"
"requestdistribution"="uniform"
"updateproportion"="1"
"threadcount"="16"
"recordcount"="1200000"
"readproportion"="0"
**********************************************
UPDATE - Takes(s): 9.8, Count: 33513, OPS: 3416.0, Avg(us): 4762, Min(us): 1402, Max(us): 197266, 99th(us): 14000, 99.9th(us): 53000, 99.99th(us): 196000
UPDATE - Takes(s): 19.8, Count: 70866, OPS: 3577.2, Avg(us): 4503, Min(us): 1287, Max(us): 197266, 99th(us): 13000, 99.9th(us): 44000, 99.99th(us): 191000
UPDATE - Takes(s): 29.8, Count: 108669, OPS: 3645.3, Avg(us): 4405, Min(us): 1287, Max(us): 197266, 99th(us): 13000, 99.9th(us): 44000, 99.99th(us): 191000
UPDATE - Takes(s): 39.8, Count: 147655, OPS: 3708.9, Avg(us): 4323, Min(us): 1287, Max(us): 197266, 99th(us): 13000, 99.9th(us): 35000, 99.99th(us): 190000
UPDATE - Takes(s): 49.8, Count: 185812, OPS: 3730.4, Avg(us): 4294, Min(us): 1216, Max(us): 197266, 99th(us): 13000, 99.9th(us): 27000, 99.99th(us): 111000
UPDATE - Takes(s): 59.8, Count: 222092, OPS: 3713.3, Avg(us): 4311, Min(us): 1216, Max(us): 197266, 99th(us): 13000, 99.9th(us): 27000, 99.99th(us): 117000
UPDATE - Takes(s): 69.8, Count: 260016, OPS: 3724.6, Avg(us): 4296, Min(us): 1216, Max(us): 197266, 99th(us): 13000, 99.9th(us): 26000, 99.99th(us): 111000
UPDATE - Takes(s): 79.8, Count: 298608, OPS: 3741.5, Avg(us): 4275, Min(us): 1204, Max(us): 197266, 99th(us): 13000, 99.9th(us): 25000, 99.99th(us): 88000
UPDATE - Takes(s): 89.8, Count: 335648, OPS: 3737.3, Avg(us): 4278, Min(us): 1204, Max(us): 197266, 99th(us): 13000, 99.9th(us): 26000, 99.99th(us): 86000
UPDATE - Takes(s): 99.8, Count: 373659, OPS: 3743.7, Avg(us): 4270, Min(us): 1204, Max(us): 197266, 99th(us): 13000, 99.9th(us): 27000, 99.99th(us): 81000
UPDATE - Takes(s): 109.8, Count: 411628, OPS: 3748.5, Avg(us): 4264, Min(us): 759, Max(us): 385879, 99th(us): 13000, 99.9th(us): 30000, 99.99th(us): 145000
UPDATE - Takes(s): 119.8, Count: 455612, OPS: 3802.8, Avg(us): 4202, Min(us): 687, Max(us): 385879, 99th(us): 13000, 99.9th(us): 39000, 99.99th(us): 121000
UPDATE - Takes(s): 129.8, Count: 501111, OPS: 3860.3, Avg(us): 4139, Min(us): 687, Max(us): 385879, 99th(us): 13000, 99.9th(us): 40000, 99.99th(us): 118000
UPDATE - Takes(s): 139.8, Count: 546309, OPS: 3907.5, Avg(us): 4089, Min(us): 686, Max(us): 385879, 99th(us): 13000, 99.9th(us): 44000, 99.99th(us): 118000
