***************** properties *****************
"requestdistribution"="uniform"
"readallfields"="true"
"tikv.pd"="10.0.0.5:2379"
"dotransactions"="true"
"operationcount"="500000"
"recordcount"="500000"
"insertproportion"="0"
"scanproportion"="0"
"readproportion"="0"
"workload"="core"
"updateproportion"="1"
**********************************************
UPDATE - Takes(s): 9.8, Count: 5158, OPS: 526.8, Avg(us): 1924, Min(us): 1089, Max(us): 209247, 99th(us): 10000, 99.9th(us): 24000, 99.99th(us): 210000
UPDATE - Takes(s): 19.8, Count: 10520, OPS: 531.6, Avg(us): 1887, Min(us): 1051, Max(us): 209247, 99th(us): 9000, 99.9th(us): 24000, 99.99th(us): 36000
UPDATE - Takes(s): 29.8, Count: 15490, OPS: 520.0, Avg(us): 1922, Min(us): 1051, Max(us): 209247, 99th(us): 10000, 99.9th(us): 24000, 99.99th(us): 36000
UPDATE - Takes(s): 39.8, Count: 20426, OPS: 513.3, Avg(us): 1944, Min(us): 1051, Max(us): 209247, 99th(us): 10000, 99.9th(us): 24000, 99.99th(us): 35000
UPDATE - Takes(s): 49.8, Count: 25435, OPS: 510.8, Avg(us): 1951, Min(us): 1051, Max(us): 209247, 99th(us): 10000, 99.9th(us): 24000, 99.99th(us): 35000
UPDATE - Takes(s): 59.8, Count: 30366, OPS: 507.9, Avg(us): 1961, Min(us): 1051, Max(us): 209247, 99th(us): 10000, 99.9th(us): 24000, 99.99th(us): 35000
UPDATE - Takes(s): 69.8, Count: 35329, OPS: 506.2, Avg(us): 1967, Min(us): 1051, Max(us): 209247, 99th(us): 10000, 99.9th(us): 24000, 99.99th(us): 34000
UPDATE - Takes(s): 79.8, Count: 40356, OPS: 505.8, Avg(us): 1968, Min(us): 1051, Max(us): 209247, 99th(us): 10000, 99.9th(us): 24000, 99.99th(us): 34000
UPDATE - Takes(s): 89.8, Count: 45435, OPS: 506.0, Avg(us): 1966, Min(us): 1051, Max(us): 209247, 99th(us): 10000, 99.9th(us): 23000, 99.99th(us): 34000
UPDATE - Takes(s): 99.8, Count: 50368, OPS: 504.7, Avg(us): 1971, Min(us): 1051, Max(us): 209247, 99th(us): 10000, 99.9th(us): 23000, 99.99th(us): 34000
UPDATE - Takes(s): 109.8, Count: 55307, OPS: 503.7, Avg(us): 1974, Min(us): 1051, Max(us): 209247, 99th(us): 10000, 99.9th(us): 23000, 99.99th(us): 36000
UPDATE - Takes(s): 119.8, Count: 60331, OPS: 503.6, Avg(us): 1974, Min(us): 1051, Max(us): 209247, 99th(us): 10000, 99.9th(us): 24000, 99.99th(us): 36000
