***************** properties *****************
"operationcount"="5000000"
"recordcount"="1200000"
"readproportion"="0"
"dotransactions"="true"
"updateproportion"="1"
"scanproportion"="0"
"requestdistribution"="zipfian"
"tikv.pd"="10.0.0.22:2379"
"threadcount"="512"
"readallfields"="true"
"insertproportion"="0"
"workload"="core"
**********************************************
UPDATE - Takes(s): 9.7, Count: 63888, OPS: 6564.7, Avg(us): 79695, Min(us): 20832, Max(us): 337498, 99th(us): 151000, 99.9th(us): 331000, 99.99th(us): 337000
UPDATE - Takes(s): 19.7, Count: 128057, OPS: 6489.9, Avg(us): 79786, Min(us): 17754, Max(us): 959477, 99th(us): 191000, 99.9th(us): 935000, 99.99th(us): 952000
UPDATE - Takes(s): 29.7, Count: 191445, OPS: 6438.7, Avg(us): 80095, Min(us): 17754, Max(us): 959477, 99th(us): 188000, 99.9th(us): 925000, 99.99th(us): 949000
UPDATE - Takes(s): 39.7, Count: 236940, OPS: 5963.3, Avg(us): 86329, Min(us): 17754, Max(us): 959477, 99th(us): 226000, 99.9th(us): 913000, 99.99th(us): 949000
UPDATE - Takes(s): 49.7, Count: 299359, OPS: 6019.4, Avg(us): 85388, Min(us): 17754, Max(us): 959477, 99th(us): 228000, 99.9th(us): 911000, 99.99th(us): 948000
UPDATE - Takes(s): 59.7, Count: 364984, OPS: 6110.3, Avg(us): 84097, Min(us): 17754, Max(us): 959477, 99th(us): 223000, 99.9th(us): 909000, 99.99th(us): 946000
UPDATE - Takes(s): 69.7, Count: 426037, OPS: 6109.6, Avg(us): 84065, Min(us): 17754, Max(us): 959477, 99th(us): 239000, 99.9th(us): 908000, 99.99th(us): 946000
UPDATE - Takes(s): 79.7, Count: 493960, OPS: 6195.3, Avg(us): 82857, Min(us): 17754, Max(us): 959477, 99th(us): 222000, 99.9th(us): 906000, 99.99th(us): 945000
UPDATE - Takes(s): 89.7, Count: 559243, OPS: 6232.4, Avg(us): 82338, Min(us): 17754, Max(us): 959477, 99th(us): 220000, 99.9th(us): 836000, 99.99th(us): 945000
UPDATE - Takes(s): 99.7, Count: 622971, OPS: 6246.5, Avg(us): 82123, Min(us): 17754, Max(us): 959477, 99th(us): 219000, 99.9th(us): 832000, 99.99th(us): 944000
UPDATE - Takes(s): 109.7, Count: 673150, OPS: 6134.5, Avg(us): 83587, Min(us): 17754, Max(us): 959477, 99th(us): 233000, 99.9th(us): 824000, 99.99th(us): 944000
