***************** properties *****************
"operationcount"="5000000"
"dotransactions"="true"
"tikv.pd"="10.0.0.5:2379"
"threadcount"="512"
"readproportion"="0"
"updateproportion"="1"
"workload"="core"
"readallfields"="true"
"scanproportion"="0"
"insertproportion"="0"
"requestdistribution"="zipfian"
"recordcount"="1200000"
**********************************************
UPDATE - Takes(s): 9.4, Count: 2222, OPS: 236.9, Avg(us): 2153900, Min(us): 9576, Max(us): 4888707, 99th(us): 4882000, 99.9th(us): 4886000, 99.99th(us): 4889000
UPDATE - Takes(s): 19.4, Count: 4728, OPS: 244.0, Avg(us): 2078015, Min(us): 7196, Max(us): 5986483, 99th(us): 4975000, 99.9th(us): 5004000, 99.99th(us): 5987000
UPDATE - Takes(s): 29.4, Count: 7713, OPS: 262.5, Avg(us): 1935541, Min(us): 7196, Max(us): 5986483, 99th(us): 4948000, 99.9th(us): 5002000, 99.99th(us): 5987000
UPDATE - Takes(s): 39.4, Count: 10871, OPS: 276.1, Avg(us): 1841250, Min(us): 7196, Max(us): 5986483, 99th(us): 4884000, 99.9th(us): 4997000, 99.99th(us): 5977000
UPDATE - Takes(s): 49.4, Count: 13821, OPS: 279.9, Avg(us): 1823555, Min(us): 7196, Max(us): 5986483, 99th(us): 4889000, 99.9th(us): 5043000, 99.99th(us): 5979000
UPDATE - Takes(s): 59.4, Count: 16840, OPS: 283.6, Avg(us): 1787787, Min(us): 7196, Max(us): 5986483, 99th(us): 4880000, 99.9th(us): 5040000, 99.99th(us): 5979000
UPDATE - Takes(s): 69.4, Count: 20172, OPS: 290.8, Avg(us): 1762676, Min(us): 7196, Max(us): 5986483, 99th(us): 4872000, 99.9th(us): 5016000, 99.99th(us): 5979000
UPDATE - Takes(s): 79.4, Count: 23139, OPS: 291.5, Avg(us): 1750730, Min(us): 7196, Max(us): 5986483, 99th(us): 4029000, 99.9th(us): 5006000, 99.99th(us): 5979000
UPDATE - Takes(s): 89.4, Count: 26219, OPS: 293.4, Avg(us): 1738900, Min(us): 7196, Max(us): 6001414, 99th(us): 4019000, 99.9th(us): 5014000, 99.99th(us): 5984000
UPDATE - Takes(s): 99.4, Count: 28907, OPS: 290.9, Avg(us): 1756850, Min(us): 7196, Max(us): 6001414, 99th(us): 4884000, 99.9th(us): 5036000, 99.99th(us): 5984000
UPDATE - Takes(s): 109.4, Count: 31885, OPS: 291.5, Avg(us): 1752644, Min(us): 7196, Max(us): 6001414, 99th(us): 4877000, 99.9th(us): 5018000, 99.99th(us): 5984000
