***************** properties *****************
"workload"="core"
"operationcount"="500000"
"readproportion"="0"
"requestdistribution"="zipfian"
"dotransactions"="true"
"insertproportion"="0"
"tikv.pd"="10.0.0.9:2379"
"recordcount"="500000"
"threadcount"="1"
"scanproportion"="0"
"readallfields"="true"
"updateproportion"="1"
**********************************************
UPDATE - Takes(s): 9.7, Count: 912, OPS: 93.7, Avg(us): 10941, Min(us): 8228, Max(us): 270494, 99th(us): 18000, 99.9th(us): 271000, 99.99th(us): 271000
UPDATE - Takes(s): 19.7, Count: 1838, OPS: 93.2, Avg(us): 10855, Min(us): 7032, Max(us): 270494, 99th(us): 17000, 99.9th(us): 28000, 99.99th(us): 271000
UPDATE - Takes(s): 29.7, Count: 2769, OPS: 93.1, Avg(us): 10811, Min(us): 7032, Max(us): 270494, 99th(us): 17000, 99.9th(us): 25000, 99.99th(us): 271000
UPDATE - Takes(s): 39.7, Count: 3727, OPS: 93.8, Avg(us): 10710, Min(us): 6467, Max(us): 270494, 99th(us): 17000, 99.9th(us): 25000, 99.99th(us): 271000
UPDATE - Takes(s): 49.7, Count: 4648, OPS: 93.5, Avg(us): 10734, Min(us): 6467, Max(us): 270494, 99th(us): 17000, 99.9th(us): 24000, 99.99th(us): 271000
UPDATE - Takes(s): 59.7, Count: 5589, OPS: 93.6, Avg(us): 10712, Min(us): 6467, Max(us): 270494, 99th(us): 16000, 99.9th(us): 24000, 99.99th(us): 271000
UPDATE - Takes(s): 69.7, Count: 6520, OPS: 93.5, Avg(us): 10713, Min(us): 6467, Max(us): 270494, 99th(us): 17000, 99.9th(us): 24000, 99.99th(us): 271000
UPDATE - Takes(s): 79.7, Count: 7450, OPS: 93.4, Avg(us): 10715, Min(us): 5834, Max(us): 270494, 99th(us): 16000, 99.9th(us): 24000, 99.99th(us): 271000
UPDATE - Takes(s): 89.7, Count: 8393, OPS: 93.5, Avg(us): 10700, Min(us): 5834, Max(us): 270494, 99th(us): 16000, 99.9th(us): 24000, 99.99th(us): 271000
UPDATE - Takes(s): 99.7, Count: 9279, OPS: 93.0, Avg(us): 10754, Min(us): 5834, Max(us): 270494, 99th(us): 16000, 99.9th(us): 24000, 99.99th(us): 271000
UPDATE - Takes(s): 109.7, Count: 10217, OPS: 93.1, Avg(us): 10744, Min(us): 5834, Max(us): 270494, 99th(us): 16000, 99.9th(us): 24000, 99.99th(us): 130000
