***************** properties *****************
"tikv.pd"="10.0.0.9:2379"
"readproportion"="0"
"recordcount"="500000"
"readallfields"="true"
"updateproportion"="1"
"dotransactions"="true"
"scanproportion"="0"
"operationcount"="500000"
"workload"="core"
"threadcount"="1"
"insertproportion"="0"
"requestdistribution"="zipfian"
**********************************************
UPDATE - Takes(s): 9.8, Count: 945, OPS: 96.3, Avg(us): 10558, Min(us): 7676, Max(us): 186151, 99th(us): 17000, 99.9th(us): 187000, 99.99th(us): 187000
UPDATE - Takes(s): 19.8, Count: 1922, OPS: 97.0, Avg(us): 10383, Min(us): 6881, Max(us): 186151, 99th(us): 16000, 99.9th(us): 30000, 99.99th(us): 187000
UPDATE - Takes(s): 29.8, Count: 2879, OPS: 96.6, Avg(us): 10397, Min(us): 6881, Max(us): 186151, 99th(us): 17000, 99.9th(us): 30000, 99.99th(us): 187000
UPDATE - Takes(s): 39.8, Count: 3837, OPS: 96.4, Avg(us): 10404, Min(us): 6881, Max(us): 186151, 99th(us): 17000, 99.9th(us): 28000, 99.99th(us): 187000
UPDATE - Takes(s): 49.8, Count: 4818, OPS: 96.7, Avg(us): 10356, Min(us): 6864, Max(us): 186151, 99th(us): 17000, 99.9th(us): 27000, 99.99th(us): 187000
UPDATE - Takes(s): 59.8, Count: 5772, OPS: 96.5, Avg(us): 10373, Min(us): 6864, Max(us): 186151, 99th(us): 17000, 99.9th(us): 27000, 99.99th(us): 187000
UPDATE - Takes(s): 69.8, Count: 6706, OPS: 96.1, Avg(us): 10416, Min(us): 6864, Max(us): 186151, 99th(us): 17000, 99.9th(us): 26000, 99.99th(us): 187000
UPDATE - Takes(s): 79.8, Count: 7654, OPS: 95.9, Avg(us): 10431, Min(us): 6864, Max(us): 186151, 99th(us): 17000, 99.9th(us): 26000, 99.99th(us): 187000
UPDATE - Takes(s): 89.8, Count: 8611, OPS: 95.9, Avg(us): 10431, Min(us): 6864, Max(us): 186151, 99th(us): 17000, 99.9th(us): 26000, 99.99th(us): 187000
UPDATE - Takes(s): 99.8, Count: 9557, OPS: 95.7, Avg(us): 10442, Min(us): 6864, Max(us): 186151, 99th(us): 17000, 99.9th(us): 26000, 99.99th(us): 187000
UPDATE - Takes(s): 109.8, Count: 10502, OPS: 95.6, Avg(us): 10453, Min(us): 6864, Max(us): 186151, 99th(us): 17000, 99.9th(us): 26000, 99.99th(us): 31000
UPDATE - Takes(s): 119.8, Count: 11444, OPS: 95.5, Avg(us): 10464, Min(us): 6864, Max(us): 186151, 99th(us): 17000, 99.9th(us): 26000, 99.99th(us): 31000
UPDATE - Takes(s): 129.8, Count: 12411, OPS: 95.6, Avg(us): 10453, Min(us): 6864, Max(us): 186151, 99th(us): 17000, 99.9th(us): 26000, 99.99th(us): 31000
UPDATE - Takes(s): 139.8, Count: 13381, OPS: 95.7, Avg(us): 10440, Min(us): 6864, Max(us): 186151, 99th(us): 17000, 99.9th(us): 26000, 99.99th(us): 31000
UPDATE - Takes(s): 149.8, Count: 14353, OPS: 95.8, Avg(us): 10429, Min(us): 6842, Max(us): 186151, 99th(us): 17000, 99.9th(us): 26000, 99.99th(us): 31000
