***************** properties *****************
"workload"="core"
"readallfields"="true"
"recordcount"="500000"
"scanproportion"="0"
"dotransactions"="true"
"updateproportion"="1"
"requestdistribution"="uniform"
"readproportion"="0"
"operationcount"="500000"
"insertproportion"="0"
"tikv.pd"="10.0.0.5:2379"
**********************************************
UPDATE - Takes(s): 9.8, Count: 813, OPS: 83.1, Avg(us): 12281, Min(us): 6415, Max(us): 377210, 99th(us): 32000, 99.9th(us): 378000, 99.99th(us): 378000
UPDATE - Takes(s): 19.8, Count: 1783, OPS: 90.1, Avg(us): 11197, Min(us): 5963, Max(us): 377210, 99th(us): 27000, 99.9th(us): 52000, 99.99th(us): 216000
UPDATE - Takes(s): 29.8, Count: 2756, OPS: 92.5, Avg(us): 10869, Min(us): 5963, Max(us): 377210, 99th(us): 23000, 99.9th(us): 52000, 99.99th(us): 378000
UPDATE - Takes(s): 39.8, Count: 3655, OPS: 91.9, Avg(us): 10929, Min(us): 5963, Max(us): 377210, 99th(us): 23000, 99.9th(us): 50000, 99.99th(us): 378000
UPDATE - Takes(s): 49.8, Count: 4564, OPS: 91.7, Avg(us): 10939, Min(us): 5963, Max(us): 377210, 99th(us): 23000, 99.9th(us): 47000, 99.99th(us): 378000
UPDATE - Takes(s): 59.8, Count: 5524, OPS: 92.4, Avg(us): 10846, Min(us): 5963, Max(us): 377210, 99th(us): 22000, 99.9th(us): 40000, 99.99th(us): 378000
UPDATE - Takes(s): 69.8, Count: 6495, OPS: 93.1, Avg(us): 10762, Min(us): 5963, Max(us): 377210, 99th(us): 22000, 99.9th(us): 37000, 99.99th(us): 378000
UPDATE - Takes(s): 79.8, Count: 7326, OPS: 91.8, Avg(us): 10905, Min(us): 5963, Max(us): 377210, 99th(us): 22000, 99.9th(us): 40000, 99.99th(us): 378000
UPDATE - Takes(s): 89.8, Count: 8270, OPS: 92.1, Avg(us): 10867, Min(us): 5963, Max(us): 377210, 99th(us): 22000, 99.9th(us): 40000, 99.99th(us): 378000
UPDATE - Takes(s): 99.8, Count: 9170, OPS: 91.9, Avg(us): 10888, Min(us): 5963, Max(us): 377210, 99th(us): 23000, 99.9th(us): 40000, 99.99th(us): 378000
UPDATE - Takes(s): 109.8, Count: 10069, OPS: 91.7, Avg(us): 10910, Min(us): 5963, Max(us): 377210, 99th(us): 23000, 99.9th(us): 37000, 99.99th(us): 216000
UPDATE - Takes(s): 119.8, Count: 10999, OPS: 91.8, Avg(us): 10895, Min(us): 5963, Max(us): 377210, 99th(us): 23000, 99.9th(us): 37000, 99.99th(us): 216000
UPDATE - Takes(s): 129.8, Count: 11853, OPS: 91.3, Avg(us): 10953, Min(us): 5963, Max(us): 377210, 99th(us): 23000, 99.9th(us): 37000, 99.99th(us): 216000
UPDATE - Takes(s): 139.8, Count: 12634, OPS: 90.4, Avg(us): 11067, Min(us): 5963, Max(us): 377210, 99th(us): 25000, 99.9th(us): 40000, 99.99th(us): 216000
UPDATE - Takes(s): 149.8, Count: 13594, OPS: 90.8, Avg(us): 11019, Min(us): 5963, Max(us): 377210, 99th(us): 25000, 99.9th(us): 40000, 99.99th(us): 216000
UPDATE - Takes(s): 159.8, Count: 14579, OPS: 91.2, Avg(us): 10960, Min(us): 5963, Max(us): 377210, 99th(us): 24000, 99.9th(us): 39000, 99.99th(us): 216000
UPDATE - Takes(s): 169.8, Count: 15562, OPS: 91.7, Avg(us): 10909, Min(us): 5963, Max(us): 377210, 99th(us): 24000, 99.9th(us): 38000, 99.99th(us): 216000
UPDATE - Takes(s): 179.8, Count: 16387, OPS: 91.1, Avg(us): 10969, Min(us): 5963, Max(us): 377210, 99th(us): 25000, 99.9th(us): 40000, 99.99th(us): 216000
UPDATE - Takes(s): 189.8, Count: 17364, OPS: 91.5, Avg(us): 10927, Min(us): 5940, Max(us): 377210, 99th(us): 24000, 99.9th(us): 40000, 99.99th(us): 216000
UPDATE - Takes(s): 199.8, Count: 18279, OPS: 91.5, Avg(us): 10927, Min(us): 5940, Max(us): 377210, 99th(us): 24000, 99.9th(us): 40000, 99.99th(us): 216000
UPDATE - Takes(s): 209.8, Count: 19277, OPS: 91.9, Avg(us): 10879, Min(us): 5940, Max(us): 377210, 99th(us): 24000, 99.9th(us): 40000, 99.99th(us): 216000
UPDATE - Takes(s): 219.8, Count: 20301, OPS: 92.4, Avg(us): 10822, Min(us): 5940, Max(us): 377210, 99th(us): 24000, 99.9th(us): 40000, 99.99th(us): 186000
UPDATE - Takes(s): 229.8, Count: 21244, OPS: 92.5, Avg(us): 10812, Min(us): 5940, Max(us): 377210, 99th(us): 24000, 99.9th(us): 40000, 99.99th(us): 186000
UPDATE - Takes(s): 239.8, Count: 22137, OPS: 92.3, Avg(us): 10827, Min(us): 5940, Max(us): 377210, 99th(us): 24000, 99.9th(us): 40000, 99.99th(us): 186000
UPDATE - Takes(s): 249.8, Count: 22980, OPS: 92.0, Avg(us): 10864, Min(us): 5940, Max(us): 377210, 99th(us): 25000, 99.9th(us): 40000, 99.99th(us): 186000
UPDATE - Takes(s): 259.8, Count: 23956, OPS: 92.2, Avg(us): 10838, Min(us): 5940, Max(us): 377210, 99th(us): 25000, 99.9th(us): 40000, 99.99th(us): 186000
UPDATE - Takes(s): 269.8, Count: 24887, OPS: 92.2, Avg(us): 10834, Min(us): 5940, Max(us): 377210, 99th(us): 25000, 99.9th(us): 40000, 99.99th(us): 186000
UPDATE - Takes(s): 279.8, Count: 25894, OPS: 92.5, Avg(us): 10798, Min(us): 5785, Max(us): 377210, 99th(us): 24000, 99.9th(us): 39000, 99.99th(us): 186000
