***************** properties *****************
"workload"="core"
"recordcount"="500000"
"operationcount"="500000"
"dotransactions"="true"
"updateproportion"="1"
"tikv.pd"="10.0.0.5:2379"
"scanproportion"="0"
"readproportion"="0"
"insertproportion"="0"
"requestdistribution"="uniform"
"readallfields"="true"
**********************************************
UPDATE - Takes(s): 9.8, Count: 955, OPS: 97.5, Avg(us): 10449, Min(us): 6661, Max(us): 216029, 99th(us): 19000, 99.9th(us): 217000, 99.99th(us): 217000
UPDATE - Takes(s): 19.8, Count: 1973, OPS: 99.7, Avg(us): 10121, Min(us): 6468, Max(us): 216029, 99th(us): 18000, 99.9th(us): 210000, 99.99th(us): 217000
UPDATE - Takes(s): 29.8, Count: 3005, OPS: 100.9, Avg(us): 9967, Min(us): 6468, Max(us): 216029, 99th(us): 17000, 99.9th(us): 46000, 99.99th(us): 217000
UPDATE - Takes(s): 39.8, Count: 4016, OPS: 100.9, Avg(us): 9943, Min(us): 6468, Max(us): 216029, 99th(us): 18000, 99.9th(us): 37000, 99.99th(us): 217000
UPDATE - Takes(s): 49.8, Count: 5051, OPS: 101.4, Avg(us): 9882, Min(us): 6468, Max(us): 216029, 99th(us): 17000, 99.9th(us): 37000, 99.99th(us): 217000
UPDATE - Takes(s): 59.8, Count: 6072, OPS: 101.6, Avg(us): 9865, Min(us): 6468, Max(us): 216029, 99th(us): 17000, 99.9th(us): 37000, 99.99th(us): 217000
UPDATE - Takes(s): 69.8, Count: 7120, OPS: 102.0, Avg(us): 9815, Min(us): 6422, Max(us): 216029, 99th(us): 17000, 99.9th(us): 37000, 99.99th(us): 217000
UPDATE - Takes(s): 79.8, Count: 8166, OPS: 102.3, Avg(us): 9780, Min(us): 6422, Max(us): 216029, 99th(us): 17000, 99.9th(us): 35000, 99.99th(us): 217000
UPDATE - Takes(s): 89.8, Count: 9215, OPS: 102.6, Avg(us): 9750, Min(us): 6422, Max(us): 216029, 99th(us): 17000, 99.9th(us): 34000, 99.99th(us): 217000
UPDATE - Takes(s): 99.8, Count: 10228, OPS: 102.5, Avg(us): 9761, Min(us): 6422, Max(us): 216029, 99th(us): 17000, 99.9th(us): 34000, 99.99th(us): 210000
UPDATE - Takes(s): 109.8, Count: 11098, OPS: 101.1, Avg(us): 9896, Min(us): 6422, Max(us): 216029, 99th(us): 19000, 99.9th(us): 34000, 99.99th(us): 210000
UPDATE - Takes(s): 119.8, Count: 12037, OPS: 100.5, Avg(us): 9953, Min(us): 6422, Max(us): 216029, 99th(us): 19000, 99.9th(us): 35000, 99.99th(us): 210000
UPDATE - Takes(s): 129.8, Count: 13071, OPS: 100.7, Avg(us): 9930, Min(us): 6422, Max(us): 216029, 99th(us): 19000, 99.9th(us): 34000, 99.99th(us): 210000
UPDATE - Takes(s): 139.8, Count: 14086, OPS: 100.8, Avg(us): 9923, Min(us): 6335, Max(us): 216029, 99th(us): 19000, 99.9th(us): 34000, 99.99th(us): 210000
UPDATE - Takes(s): 149.8, Count: 15085, OPS: 100.7, Avg(us): 9928, Min(us): 5811, Max(us): 216029, 99th(us): 18000, 99.9th(us): 34000, 99.99th(us): 210000
UPDATE - Takes(s): 159.8, Count: 16134, OPS: 101.0, Avg(us): 9901, Min(us): 5742, Max(us): 216029, 99th(us): 18000, 99.9th(us): 33000, 99.99th(us): 210000
UPDATE - Takes(s): 169.8, Count: 17205, OPS: 101.3, Avg(us): 9865, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 32000, 99.99th(us): 210000
UPDATE - Takes(s): 179.8, Count: 18251, OPS: 101.5, Avg(us): 9846, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 31000, 99.99th(us): 210000
UPDATE - Takes(s): 189.8, Count: 19262, OPS: 101.5, Avg(us): 9848, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 31000, 99.99th(us): 210000
UPDATE - Takes(s): 199.8, Count: 20272, OPS: 101.5, Avg(us): 9849, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 31000, 99.99th(us): 208000
UPDATE - Takes(s): 209.8, Count: 21237, OPS: 101.2, Avg(us): 9872, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 31000, 99.99th(us): 208000
UPDATE - Takes(s): 219.8, Count: 22244, OPS: 101.2, Avg(us): 9874, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 31000, 99.99th(us): 208000
UPDATE - Takes(s): 229.8, Count: 23282, OPS: 101.3, Avg(us): 9863, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 31000, 99.99th(us): 58000
UPDATE - Takes(s): 239.8, Count: 24242, OPS: 101.1, Avg(us): 9884, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 31000, 99.99th(us): 208000
UPDATE - Takes(s): 249.8, Count: 25267, OPS: 101.2, Avg(us): 9878, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 31000, 99.99th(us): 208000
UPDATE - Takes(s): 259.8, Count: 26281, OPS: 101.2, Avg(us): 9877, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 30000, 99.99th(us): 208000
UPDATE - Takes(s): 269.8, Count: 27283, OPS: 101.1, Avg(us): 9880, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 30000, 99.99th(us): 208000
UPDATE - Takes(s): 279.8, Count: 28309, OPS: 101.2, Avg(us): 9875, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 30000, 99.99th(us): 208000
UPDATE - Takes(s): 289.8, Count: 29351, OPS: 101.3, Avg(us): 9864, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 30000, 99.99th(us): 208000
UPDATE - Takes(s): 299.8, Count: 30347, OPS: 101.2, Avg(us): 9869, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 30000, 99.99th(us): 58000
UPDATE - Takes(s): 309.8, Count: 31403, OPS: 101.4, Avg(us): 9856, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 29000, 99.99th(us): 58000
UPDATE - Takes(s): 319.8, Count: 32407, OPS: 101.3, Avg(us): 9858, Min(us): 5481, Max(us): 216029, 99th(us): 18000, 99.9th(us): 29000, 99.99th(us): 58000
