***************** properties *****************
"dotransactions"="true"
"readproportion"="0"
"scanproportion"="0"
"requestdistribution"="zipfian"
"insertproportion"="0"
"workload"="core"
"operationcount"="5000000"
"recordcount"="1200000"
"updateproportion"="1"
"tikv.pd"="10.0.0.9:2379"
"threadcount"="512"
"readallfields"="true"
**********************************************
UPDATE - Takes(s): 9.8, Count: 70814, OPS: 7229.8, Avg(us): 70564, Min(us): 23064, Max(us): 639016, 99th(us): 158000, 99.9th(us): 376000, 99.99th(us): 409000
UPDATE - Takes(s): 19.8, Count: 130701, OPS: 6602.9, Avg(us): 77896, Min(us): 12794, Max(us): 1064575, 99th(us): 741000, 99.9th(us): 1040000, 99.99th(us): 1060000
UPDATE - Takes(s): 29.8, Count: 190560, OPS: 6395.8, Avg(us): 80543, Min(us): 12794, Max(us): 1316909, 99th(us): 772000, 99.9th(us): 1253000, 99.99th(us): 1307000
UPDATE - Takes(s): 39.8, Count: 236420, OPS: 5941.0, Avg(us): 86543, Min(us): 12794, Max(us): 1316909, 99th(us): 773000, 99.9th(us): 1248000, 99.99th(us): 1307000
UPDATE - Takes(s): 49.8, Count: 289787, OPS: 5819.6, Avg(us): 88285, Min(us): 12794, Max(us): 1316909, 99th(us): 820000, 99.9th(us): 1258000, 99.99th(us): 1307000
UPDATE - Takes(s): 59.8, Count: 357604, OPS: 5980.5, Avg(us): 85833, Min(us): 12794, Max(us): 1316909, 99th(us): 802000, 99.9th(us): 1252000, 99.99th(us): 1306000
UPDATE - Takes(s): 69.8, Count: 412050, OPS: 5903.7, Avg(us): 86926, Min(us): 11810, Max(us): 1423522, 99th(us): 832000, 99.9th(us): 1371000, 99.99th(us): 1411000
UPDATE - Takes(s): 79.8, Count: 475742, OPS: 5962.0, Avg(us): 86049, Min(us): 11471, Max(us): 1509580, 99th(us): 821000, 99.9th(us): 1383000, 99.99th(us): 1472000
UPDATE - Takes(s): 89.8, Count: 531587, OPS: 5920.0, Avg(us): 86639, Min(us): 11471, Max(us): 1551929, 99th(us): 853000, 99.9th(us): 1406000, 99.99th(us): 1522000
UPDATE - Takes(s): 99.8, Count: 596834, OPS: 5980.4, Avg(us): 85742, Min(us): 11069, Max(us): 1551929, 99th(us): 828000, 99.9th(us): 1398000, 99.99th(us): 1517000
UPDATE - Takes(s): 109.8, Count: 654554, OPS: 5961.6, Avg(us): 86005, Min(us): 11069, Max(us): 1551929, 99th(us): 823000, 99.9th(us): 1395000, 99.99th(us): 1518000
UPDATE - Takes(s): 119.8, Count: 685704, OPS: 5724.0, Avg(us): 89565, Min(us): 11069, Max(us): 1551929, 99th(us): 831000, 99.9th(us): 1391000, 99.99th(us): 1517000
UPDATE - Takes(s): 129.8, Count: 725179, OPS: 5587.1, Avg(us): 91752, Min(us): 11069, Max(us): 1551929, 99th(us): 855000, 99.9th(us): 1389000, 99.99th(us): 1514000
UPDATE - Takes(s): 139.8, Count: 791328, OPS: 5660.6, Avg(us): 90538, Min(us): 11069, Max(us): 1551929, 99th(us): 836000, 99.9th(us): 1384000, 99.99th(us): 1511000
UPDATE - Takes(s): 149.8, Count: 847371, OPS: 5656.9, Avg(us): 90605, Min(us): 10815, Max(us): 1551929, 99th(us): 857000, 99.9th(us): 1381000, 99.99th(us): 1510000
UPDATE - Takes(s): 159.8, Count: 903928, OPS: 5656.8, Avg(us): 90601, Min(us): 10815, Max(us): 1551929, 99th(us): 851000, 99.9th(us): 1379000, 99.99th(us): 1509000
