***************** properties *****************
"operationcount"="5000000"
"readallfields"="true"
"scanproportion"="0"
"requestdistribution"="zipfian"
"workload"="core"
"tikv.pd"="10.0.0.9:2379"
"dotransactions"="true"
"updateproportion"="1"
"readproportion"="0"
"insertproportion"="0"
"recordcount"="1200000"
"threadcount"="512"
**********************************************
UPDATE - Takes(s): 9.8, Count: 71694, OPS: 7330.3, Avg(us): 69088, Min(us): 15894, Max(us): 375800, 99th(us): 132000, 99.9th(us): 358000, 99.99th(us): 374000
UPDATE - Takes(s): 19.8, Count: 133631, OPS: 6755.7, Avg(us): 76520, Min(us): 12151, Max(us): 1015272, 99th(us): 715000, 99.9th(us): 1005000, 99.99th(us): 1013000
UPDATE - Takes(s): 29.8, Count: 193290, OPS: 6490.4, Avg(us): 79148, Min(us): 12151, Max(us): 1145285, 99th(us): 745000, 99.9th(us): 1114000, 99.99th(us): 1129000
UPDATE - Takes(s): 39.8, Count: 236253, OPS: 5938.9, Avg(us): 86625, Min(us): 12151, Max(us): 1145285, 99th(us): 741000, 99.9th(us): 1110000, 99.99th(us): 1128000
UPDATE - Takes(s): 49.8, Count: 295567, OPS: 5937.4, Avg(us): 86557, Min(us): 12151, Max(us): 1231593, 99th(us): 766000, 99.9th(us): 1204000, 99.99th(us): 1228000
UPDATE - Takes(s): 59.8, Count: 360322, OPS: 6027.4, Avg(us): 85184, Min(us): 12151, Max(us): 1231593, 99th(us): 786000, 99.9th(us): 1198000, 99.99th(us): 1228000
UPDATE - Takes(s): 69.8, Count: 408599, OPS: 5854.5, Avg(us): 87674, Min(us): 12151, Max(us): 1396886, 99th(us): 820000, 99.9th(us): 1316000, 99.99th(us): 1382000
UPDATE - Takes(s): 79.8, Count: 473594, OPS: 5936.2, Avg(us): 86440, Min(us): 12151, Max(us): 1671399, 99th(us): 823000, 99.9th(us): 1316000, 99.99th(us): 1392000
UPDATE - Takes(s): 89.8, Count: 533400, OPS: 5941.1, Avg(us): 86346, Min(us): 12151, Max(us): 1671399, 99th(us): 838000, 99.9th(us): 1322000, 99.99th(us): 1587000
UPDATE - Takes(s): 99.8, Count: 598722, OPS: 6000.4, Avg(us): 85470, Min(us): 12151, Max(us): 1671399, 99th(us): 827000, 99.9th(us): 1316000, 99.99th(us): 1395000
UPDATE - Takes(s): 109.8, Count: 655270, OPS: 5968.9, Avg(us): 85900, Min(us): 11803, Max(us): 1671399, 99th(us): 838000, 99.9th(us): 1321000, 99.99th(us): 1383000
