***************** properties *****************
"scanproportion"="0"
"threadcount"="512"
"operationcount"="5000000"
"insertproportion"="0"
"readproportion"="0"
"tikv.pd"="10.0.0.9:2379"
"readallfields"="true"
"updateproportion"="1"
"requestdistribution"="zipfian"
"workload"="core"
"recordcount"="1200000"
"dotransactions"="true"
**********************************************
UPDATE - Takes(s): 9.8, Count: 71740, OPS: 7318.4, Avg(us): 69530, Min(us): 11764, Max(us): 324181, 99th(us): 148000, 99.9th(us): 294000, 99.99th(us): 322000
UPDATE - Takes(s): 19.8, Count: 126986, OPS: 6412.6, Avg(us): 80445, Min(us): 11764, Max(us): 1012188, 99th(us): 834000, 99.9th(us): 983000, 99.99th(us): 1004000
UPDATE - Takes(s): 29.8, Count: 187214, OPS: 6281.8, Avg(us): 81888, Min(us): 11764, Max(us): 1323816, 99th(us): 903000, 99.9th(us): 1278000, 99.99th(us): 1317000
UPDATE - Takes(s): 39.8, Count: 229583, OPS: 5768.0, Avg(us): 89088, Min(us): 11764, Max(us): 1323816, 99th(us): 862000, 99.9th(us): 1272000, 99.99th(us): 1316000
UPDATE - Takes(s): 49.8, Count: 290914, OPS: 5841.3, Avg(us): 87829, Min(us): 11764, Max(us): 1648115, 99th(us): 855000, 99.9th(us): 1604000, 99.99th(us): 1637000
UPDATE - Takes(s): 59.8, Count: 337502, OPS: 5643.6, Avg(us): 90860, Min(us): 11764, Max(us): 1648115, 99th(us): 839000, 99.9th(us): 1588000, 99.99th(us): 1636000
UPDATE - Takes(s): 69.8, Count: 399825, OPS: 5727.9, Avg(us): 88696, Min(us): 11764, Max(us): 1648115, 99th(us): 837000, 99.9th(us): 1579000, 99.99th(us): 1635000
UPDATE - Takes(s): 79.8, Count: 459338, OPS: 5755.8, Avg(us): 89102, Min(us): 11764, Max(us): 1648115, 99th(us): 854000, 99.9th(us): 1557000, 99.99th(us): 1631000
UPDATE - Takes(s): 89.8, Count: 516396, OPS: 5750.2, Avg(us): 89182, Min(us): 11764, Max(us): 1648115, 99th(us): 856000, 99.9th(us): 1437000, 99.99th(us): 1634000
UPDATE - Takes(s): 99.8, Count: 580386, OPS: 5815.3, Avg(us): 88165, Min(us): 11764, Max(us): 1648115, 99th(us): 834000, 99.9th(us): 1427000, 99.99th(us): 1632000
UPDATE - Takes(s): 109.8, Count: 637774, OPS: 5808.3, Avg(us): 88192, Min(us): 11764, Max(us): 1648115, 99th(us): 839000, 99.9th(us): 1419000, 99.99th(us): 1631000
