***************** properties *****************
"insertproportion"="0"
"workload"="core"
"readallfields"="true"
"scanproportion"="0"
"requestdistribution"="uniform"
"dotransactions"="true"
"readproportion"="0"
"updateproportion"="1"
"operationcount"="500000"
"recordcount"="500000"
"tikv.pd"="10.0.0.13:2379"
**********************************************
UPDATE - Takes(s): 9.9, Count: 2668, OPS: 270.4, Avg(us): 3733, Min(us): 803, Max(us): 843331, 99th(us): 15000, 99.9th(us): 812000, 99.99th(us): 844000
UPDATE - Takes(s): 19.9, Count: 3704, OPS: 186.4, Avg(us): 5371, Min(us): 803, Max(us): 919498, 99th(us): 16000, 99.9th(us): 847000, 99.99th(us): 920000
UPDATE - Takes(s): 29.9, Count: 4762, OPS: 159.4, Avg(us): 6270, Min(us): 803, Max(us): 919498, 99th(us): 20000, 99.9th(us): 858000, 99.99th(us): 920000
UPDATE - Takes(s): 39.9, Count: 6269, OPS: 157.3, Avg(us): 6367, Min(us): 803, Max(us): 919498, 99th(us): 20000, 99.9th(us): 860000, 99.99th(us): 920000
UPDATE - Takes(s): 49.9, Count: 12405, OPS: 248.8, Avg(us): 4018, Min(us): 802, Max(us): 919498, 99th(us): 14000, 99.9th(us): 844000, 99.99th(us): 911000
UPDATE - Takes(s): 59.9, Count: 18382, OPS: 307.1, Avg(us): 3251, Min(us): 793, Max(us): 919498, 99th(us): 13000, 99.9th(us): 817000, 99.99th(us): 911000
UPDATE - Takes(s): 69.9, Count: 24282, OPS: 347.6, Avg(us): 2868, Min(us): 793, Max(us): 919498, 99th(us): 12000, 99.9th(us): 811000, 99.99th(us): 888000
UPDATE - Takes(s): 79.9, Count: 25572, OPS: 320.2, Avg(us): 3115, Min(us): 793, Max(us): 1025145, 99th(us): 13000, 99.9th(us): 812000, 99.99th(us): 911000
UPDATE - Takes(s): 89.9, Count: 26865, OPS: 298.9, Avg(us): 3335, Min(us): 793, Max(us): 1025145, 99th(us): 13000, 99.9th(us): 816000, 99.99th(us): 911000
UPDATE - Takes(s): 99.9, Count: 28287, OPS: 283.3, Avg(us): 3522, Min(us): 793, Max(us): 1025145, 99th(us): 13000, 99.9th(us): 816000, 99.99th(us): 911000
UPDATE - Takes(s): 109.9, Count: 29560, OPS: 269.1, Avg(us): 3708, Min(us): 793, Max(us): 1025145, 99th(us): 13000, 99.9th(us): 821000, 99.99th(us): 911000
UPDATE - Takes(s): 119.9, Count: 30789, OPS: 256.9, Avg(us): 3883, Min(us): 793, Max(us): 1025145, 99th(us): 14000, 99.9th(us): 822000, 99.99th(us): 888000
UPDATE - Takes(s): 129.9, Count: 32065, OPS: 246.9, Avg(us): 4041, Min(us): 793, Max(us): 1025145, 99th(us): 14000, 99.9th(us): 831000, 99.99th(us): 900000
UPDATE - Takes(s): 139.9, Count: 33307, OPS: 238.1, Avg(us): 4190, Min(us): 793, Max(us): 1025145, 99th(us): 14000, 99.9th(us): 832000, 99.99th(us): 900000
UPDATE - Takes(s): 149.9, Count: 34570, OPS: 230.7, Avg(us): 4324, Min(us): 793, Max(us): 1025145, 99th(us): 14000, 99.9th(us): 832000, 99.99th(us): 900000
UPDATE - Takes(s): 159.9, Count: 35882, OPS: 224.5, Avg(us): 4446, Min(us): 793, Max(us): 1025145, 99th(us): 14000, 99.9th(us): 835000, 99.99th(us): 900000
UPDATE - Takes(s): 169.9, Count: 36964, OPS: 217.6, Avg(us): 4584, Min(us): 793, Max(us): 1025145, 99th(us): 14000, 99.9th(us): 838000, 99.99th(us): 900000
UPDATE - Takes(s): 179.9, Count: 38151, OPS: 212.1, Avg(us): 4704, Min(us): 793, Max(us): 1025145, 99th(us): 14000, 99.9th(us): 839000, 99.99th(us): 900000
UPDATE - Takes(s): 189.9, Count: 39426, OPS: 207.7, Avg(us): 4806, Min(us): 793, Max(us): 1025145, 99th(us): 14000, 99.9th(us): 839000, 99.99th(us): 911000
UPDATE - Takes(s): 199.9, Count: 40306, OPS: 201.7, Avg(us): 4947, Min(us): 780, Max(us): 1966139, 99th(us): 15000, 99.9th(us): 843000, 99.99th(us): 924000
UPDATE - Takes(s): 209.9, Count: 41430, OPS: 197.4, Avg(us): 5054, Min(us): 780, Max(us): 1966139, 99th(us): 15000, 99.9th(us): 847000, 99.99th(us): 924000
UPDATE - Takes(s): 219.9, Count: 42515, OPS: 193.4, Avg(us): 5161, Min(us): 780, Max(us): 1966139, 99th(us): 15000, 99.9th(us): 854000, 99.99th(us): 924000
UPDATE - Takes(s): 229.9, Count: 43574, OPS: 189.6, Avg(us): 5265, Min(us): 780, Max(us): 1966139, 99th(us): 15000, 99.9th(us): 857000, 99.99th(us): 931000
UPDATE - Takes(s): 239.9, Count: 44663, OPS: 186.2, Avg(us): 5359, Min(us): 780, Max(us): 1966139, 99th(us): 15000, 99.9th(us): 858000, 99.99th(us): 931000
UPDATE - Takes(s): 249.9, Count: 45835, OPS: 183.4, Avg(us): 5440, Min(us): 780, Max(us): 1966139, 99th(us): 15000, 99.9th(us): 858000, 99.99th(us): 931000
UPDATE - Takes(s): 259.9, Count: 46960, OPS: 180.7, Avg(us): 5524, Min(us): 780, Max(us): 1966139, 99th(us): 15000, 99.9th(us): 858000, 99.99th(us): 931000
UPDATE - Takes(s): 269.9, Count: 47958, OPS: 177.7, Avg(us): 5616, Min(us): 780, Max(us): 1966139, 99th(us): 15000, 99.9th(us): 860000, 99.99th(us): 947000
UPDATE - Takes(s): 279.9, Count: 49166, OPS: 175.7, Avg(us): 5681, Min(us): 780, Max(us): 1966139, 99th(us): 15000, 99.9th(us): 859000, 99.99th(us): 947000
UPDATE - Takes(s): 289.9, Count: 50318, OPS: 173.6, Avg(us): 5750, Min(us): 780, Max(us): 1966139, 99th(us): 15000, 99.9th(us): 860000, 99.99th(us): 941000
