***************** properties *****************
"requestdistribution"="zipfian"
"readallfields"="true"
"tikv.pd"="10.0.0.9:2379"
"threadcount"="512"
"operationcount"="5000000"
"workload"="core"
"insertproportion"="0"
"recordcount"="1200000"
"readproportion"="0"
"scanproportion"="0"
"dotransactions"="true"
"updateproportion"="1"
**********************************************
UPDATE - Takes(s): 9.7, Count: 68649, OPS: 7067.8, Avg(us): 74155, Min(us): 19227, Max(us): 371969, 99th(us): 181000, 99.9th(us): 356000, 99.99th(us): 366000
UPDATE - Takes(s): 19.7, Count: 126825, OPS: 6433.6, Avg(us): 80541, Min(us): 18972, Max(us): 1617328, 99th(us): 358000, 99.9th(us): 1563000, 99.99th(us): 1608000
UPDATE - Takes(s): 29.7, Count: 185821, OPS: 6253.9, Avg(us): 82539, Min(us): 18972, Max(us): 1617328, 99th(us): 864000, 99.9th(us): 1548000, 99.99th(us): 1594000
UPDATE - Takes(s): 39.7, Count: 227138, OPS: 5719.4, Avg(us): 90051, Min(us): 18972, Max(us): 1617328, 99th(us): 825000, 99.9th(us): 1537000, 99.99th(us): 1602000
UPDATE - Takes(s): 49.7, Count: 292769, OPS: 5889.1, Avg(us): 87198, Min(us): 18462, Max(us): 1617328, 99th(us): 822000, 99.9th(us): 1526000, 99.99th(us): 1595000
UPDATE - Takes(s): 59.7, Count: 334225, OPS: 5597.2, Avg(us): 91836, Min(us): 18280, Max(us): 1617328, 99th(us): 857000, 99.9th(us): 1363000, 99.99th(us): 1594000
UPDATE - Takes(s): 69.7, Count: 401959, OPS: 5765.9, Avg(us): 87628, Min(us): 18280, Max(us): 1617328, 99th(us): 821000, 99.9th(us): 1354000, 99.99th(us): 1592000
UPDATE - Takes(s): 79.7, Count: 461555, OPS: 5790.2, Avg(us): 88685, Min(us): 15927, Max(us): 1617328, 99th(us): 858000, 99.9th(us): 1339000, 99.99th(us): 1585000
UPDATE - Takes(s): 89.7, Count: 522993, OPS: 5829.6, Avg(us): 88061, Min(us): 15927, Max(us): 1617328, 99th(us): 860000, 99.9th(us): 1334000, 99.99th(us): 1585000
UPDATE - Takes(s): 99.7, Count: 592706, OPS: 5944.1, Avg(us): 86338, Min(us): 15927, Max(us): 1617328, 99th(us): 837000, 99.9th(us): 1309000, 99.99th(us): 1580000
UPDATE - Takes(s): 109.7, Count: 648249, OPS: 5908.6, Avg(us): 86831, Min(us): 12915, Max(us): 1617328, 99th(us): 858000, 99.9th(us): 1308000, 99.99th(us): 1583000
UPDATE - Takes(s): 119.7, Count: 677809, OPS: 5661.9, Avg(us): 90598, Min(us): 12915, Max(us): 1617328, 99th(us): 857000, 99.9th(us): 1305000, 99.99th(us): 1583000
UPDATE - Takes(s): 129.7, Count: 731733, OPS: 5641.2, Avg(us): 90914, Min(us): 12915, Max(us): 1617328, 99th(us): 864000, 99.9th(us): 1301000, 99.99th(us): 1583000
UPDATE - Takes(s): 139.7, Count: 767521, OPS: 5493.5, Avg(us): 93352, Min(us): 12915, Max(us): 1617328, 99th(us): 858000, 99.9th(us): 1300000, 99.99th(us): 1582000
UPDATE - Takes(s): 149.7, Count: 830865, OPS: 5549.7, Avg(us): 92390, Min(us): 12915, Max(us): 1617328, 99th(us): 847000, 99.9th(us): 1297000, 99.99th(us): 1579000
