***************** properties *****************
"operationcount"="5000000"
"threadcount"="512"
"requestdistribution"="zipfian"
"dotransactions"="true"
"insertproportion"="0"
"updateproportion"="1"
"recordcount"="1200000"
"workload"="core"
"readproportion"="0"
"tikv.pd"="10.0.0.5:2379"
"readallfields"="true"
"scanproportion"="0"
**********************************************
UPDATE - Takes(s): 9.6, Count: 7614, OPS: 797.1, Avg(us): 578706, Min(us): 8274, Max(us): 5854171, 99th(us): 4893000, 99.9th(us): 5850000, 99.99th(us): 5855000
UPDATE - Takes(s): 19.6, Count: 17303, OPS: 885.0, Avg(us): 568156, Min(us): 7682, Max(us): 5955888, 99th(us): 4863000, 99.9th(us): 5848000, 99.99th(us): 5954000
UPDATE - Takes(s): 29.6, Count: 27015, OPS: 914.1, Avg(us): 550760, Min(us): 7682, Max(us): 5975177, 99th(us): 4847000, 99.9th(us): 5847000, 99.99th(us): 5956000
UPDATE - Takes(s): 39.6, Count: 37151, OPS: 939.3, Avg(us): 537506, Min(us): 7510, Max(us): 6950687, 99th(us): 4816000, 99.9th(us): 5838000, 99.99th(us): 5976000
UPDATE - Takes(s): 49.6, Count: 47384, OPS: 956.2, Avg(us): 531175, Min(us): 7510, Max(us): 6950687, 99th(us): 4782000, 99.9th(us): 5816000, 99.99th(us): 5948000
UPDATE - Takes(s): 59.6, Count: 56427, OPS: 947.5, Avg(us): 535719, Min(us): 6866, Max(us): 6950687, 99th(us): 4794000, 99.9th(us): 5834000, 99.99th(us): 5976000
UPDATE - Takes(s): 69.6, Count: 67494, OPS: 970.4, Avg(us): 527778, Min(us): 6866, Max(us): 6950687, 99th(us): 4764000, 99.9th(us): 5759000, 99.99th(us): 5906000
UPDATE - Takes(s): 79.6, Count: 75014, OPS: 942.9, Avg(us): 523761, Min(us): 6866, Max(us): 6950687, 99th(us): 4746000, 99.9th(us): 5793000, 99.99th(us): 5956000
UPDATE - Takes(s): 89.6, Count: 81940, OPS: 915.0, Avg(us): 545792, Min(us): 6866, Max(us): 7928608, 99th(us): 4874000, 99.9th(us): 5932000, 99.99th(us): 7834000
UPDATE - Takes(s): 99.6, Count: 88220, OPS: 886.2, Avg(us): 570736, Min(us): 6866, Max(us): 9855524, 99th(us): 4985000, 99.9th(us): 7925000, 99.99th(us): 8974000
UPDATE - Takes(s): 109.6, Count: 100350, OPS: 916.0, Avg(us): 558025, Min(us): 6866, Max(us): 9855524, 99th(us): 4932000, 99.9th(us): 7888000, 99.99th(us): 8857000
UPDATE - Takes(s): 119.6, Count: 111519, OPS: 932.8, Avg(us): 548450, Min(us): 6866, Max(us): 9855524, 99th(us): 4909000, 99.9th(us): 7892000, 99.99th(us): 8967000
UPDATE - Takes(s): 129.6, Count: 122260, OPS: 943.7, Avg(us): 540346, Min(us): 6866, Max(us): 9855524, 99th(us): 4884000, 99.9th(us): 7877000, 99.99th(us): 8964000
UPDATE - Takes(s): 139.6, Count: 133603, OPS: 957.4, Avg(us): 535713, Min(us): 6866, Max(us): 9855524, 99th(us): 4852000, 99.9th(us): 7748000, 99.99th(us): 7991000
UPDATE - Takes(s): 149.6, Count: 145081, OPS: 970.1, Avg(us): 525834, Min(us): 6866, Max(us): 9855524, 99th(us): 4835000, 99.9th(us): 7801000, 99.99th(us): 8881000
UPDATE - Takes(s): 159.6, Count: 154441, OPS: 968.0, Avg(us): 524893, Min(us): 6866, Max(us): 9855524, 99th(us): 4843000, 99.9th(us): 7797000, 99.99th(us): 8908000
UPDATE - Takes(s): 169.6, Count: 164776, OPS: 971.8, Avg(us): 525784, Min(us): 6530, Max(us): 9855524, 99th(us): 4834000, 99.9th(us): 7763000, 99.99th(us): 8881000
