***************** properties *****************
"workload"="core"
"operationcount"="5000000"
"readallfields"="true"
"readproportion"="0"
"scanproportion"="0"
"requestdistribution"="zipfian"
"tikv.pd"="10.0.0.5:2379"
"dotransactions"="true"
"insertproportion"="0"
"recordcount"="1200000"
"updateproportion"="1"
"threadcount"="512"
**********************************************
UPDATE - Takes(s): 8.8, Count: 5121, OPS: 580.4, Avg(us): 163911, Min(us): 7465, Max(us): 1429499, 99th(us): 1414000, 99.9th(us): 1428000, 99.99th(us): 1430000
UPDATE - Takes(s): 18.8, Count: 5647, OPS: 300.0, Avg(us): 387794, Min(us): 7465, Max(us): 19822813, 99th(us): 17844000, 99.9th(us): 19817000, 99.99th(us): 19823000
UPDATE - Takes(s): 28.8, Count: 6126, OPS: 212.5, Avg(us): 435925, Min(us): 7019, Max(us): 21859174, 99th(us): 18620000, 99.9th(us): 21016000, 99.99th(us): 21860000
UPDATE - Takes(s): 38.8, Count: 6126, OPS: 157.8, Avg(us): 435925, Min(us): 7019, Max(us): 21859174, 99th(us): 18620000, 99.9th(us): 21016000, 99.99th(us): 21860000
UPDATE - Takes(s): 48.8, Count: 6126, OPS: 125.5, Avg(us): 435925, Min(us): 7019, Max(us): 21859174, 99th(us): 18620000, 99.9th(us): 21016000, 99.99th(us): 21860000
UPDATE - Takes(s): 58.8, Count: 8948, OPS: 152.1, Avg(us): 3408864, Min(us): 6253, Max(us): 59951556, 99th(us): 58168000, 99.9th(us): 58524000, 99.99th(us): 59630000
UPDATE - Takes(s): 68.8, Count: 12459, OPS: 181.0, Avg(us): 2459309, Min(us): 6253, Max(us): 59951556, 99th(us): 58112000, 99.9th(us): 58536000, 99.99th(us): 59949000
UPDATE - Takes(s): 78.8, Count: 14582, OPS: 185.0, Avg(us): 2267938, Min(us): 6253, Max(us): 59951556, 99th(us): 58060000, 99.9th(us): 58524000, 99.99th(us): 59949000
UPDATE - Takes(s): 88.8, Count: 15546, OPS: 175.0, Avg(us): 2256291, Min(us): 6253, Max(us): 59951556, 99th(us): 58038000, 99.9th(us): 58511000, 99.99th(us): 59949000
UPDATE - Takes(s): 98.8, Count: 17959, OPS: 181.7, Avg(us): 2580110, Min(us): 5711, Max(us): 59951556, 99th(us): 57983000, 99.9th(us): 58507000, 99.99th(us): 59949000
UPDATE - Takes(s): 108.8, Count: 20197, OPS: 185.6, Avg(us): 2573990, Min(us): 5711, Max(us): 59951556, 99th(us): 57939000, 99.9th(us): 58449000, 99.99th(us): 59941000
