***************** properties *****************
"operationcount"="500000"
"readproportion"="0"
"readallfields"="true"
"insertproportion"="0"
"workload"="core"
"requestdistribution"="uniform"
"recordcount"="500000"
"updateproportion"="1"
"tikv.pd"="10.0.0.13:2379"
"dotransactions"="true"
"scanproportion"="0"
**********************************************
UPDATE - Takes(s): 9.8, Count: 4989, OPS: 506.7, Avg(us): 1988, Min(us): 909, Max(us): 200253, 99th(us): 11000, 99.9th(us): 23000, 99.99th(us): 201000
UPDATE - Takes(s): 19.8, Count: 10401, OPS: 524.1, Avg(us): 1907, Min(us): 857, Max(us): 200253, 99th(us): 11000, 99.9th(us): 26000, 99.99th(us): 154000
UPDATE - Takes(s): 29.8, Count: 15818, OPS: 530.0, Avg(us): 1882, Min(us): 857, Max(us): 200253, 99th(us): 12000, 99.9th(us): 28000, 99.99th(us): 154000
UPDATE - Takes(s): 39.8, Count: 21140, OPS: 530.5, Avg(us): 1878, Min(us): 841, Max(us): 200253, 99th(us): 12000, 99.9th(us): 26000, 99.99th(us): 45000
UPDATE - Takes(s): 49.8, Count: 26367, OPS: 529.0, Avg(us): 1882, Min(us): 841, Max(us): 200253, 99th(us): 12000, 99.9th(us): 26000, 99.99th(us): 45000
UPDATE - Takes(s): 59.8, Count: 31590, OPS: 527.8, Avg(us): 1886, Min(us): 841, Max(us): 200253, 99th(us): 12000, 99.9th(us): 27000, 99.99th(us): 43000
UPDATE - Takes(s): 69.8, Count: 37210, OPS: 532.7, Avg(us): 1868, Min(us): 841, Max(us): 200253, 99th(us): 11000, 99.9th(us): 26000, 99.99th(us): 43000
UPDATE - Takes(s): 79.8, Count: 42694, OPS: 534.7, Avg(us): 1861, Min(us): 841, Max(us): 200253, 99th(us): 12000, 99.9th(us): 27000, 99.99th(us): 43000
UPDATE - Takes(s): 89.8, Count: 48296, OPS: 537.5, Avg(us): 1850, Min(us): 841, Max(us): 200253, 99th(us): 12000, 99.9th(us): 27000, 99.99th(us): 43000
UPDATE - Takes(s): 99.8, Count: 53623, OPS: 537.1, Avg(us): 1852, Min(us): 840, Max(us): 200253, 99th(us): 12000, 99.9th(us): 27000, 99.99th(us): 42000
UPDATE - Takes(s): 109.8, Count: 59072, OPS: 537.8, Avg(us): 1849, Min(us): 840, Max(us): 200253, 99th(us): 12000, 99.9th(us): 27000, 99.99th(us): 43000
UPDATE - Takes(s): 119.8, Count: 64579, OPS: 538.8, Avg(us): 1845, Min(us): 840, Max(us): 200253, 99th(us): 12000, 99.9th(us): 27000, 99.99th(us): 42000
UPDATE - Takes(s): 129.8, Count: 69928, OPS: 538.5, Avg(us): 1846, Min(us): 840, Max(us): 200253, 99th(us): 11000, 99.9th(us): 27000, 99.99th(us): 42000
UPDATE - Takes(s): 139.8, Count: 75267, OPS: 538.2, Avg(us): 1847, Min(us): 840, Max(us): 200253, 99th(us): 11000, 99.9th(us): 27000, 99.99th(us): 43000
UPDATE - Takes(s): 149.8, Count: 80723, OPS: 538.7, Avg(us): 1845, Min(us): 840, Max(us): 200253, 99th(us): 12000, 99.9th(us): 28000, 99.99th(us): 43000
UPDATE - Takes(s): 159.8, Count: 85963, OPS: 537.8, Avg(us): 1848, Min(us): 840, Max(us): 200253, 99th(us): 12000, 99.9th(us): 28000, 99.99th(us): 43000
UPDATE - Takes(s): 169.8, Count: 91070, OPS: 536.2, Avg(us): 1853, Min(us): 840, Max(us): 200253, 99th(us): 12000, 99.9th(us): 28000, 99.99th(us): 43000
UPDATE - Takes(s): 179.8, Count: 95464, OPS: 530.8, Avg(us): 1872, Min(us): 840, Max(us): 200253, 99th(us): 12000, 99.9th(us): 28000, 99.99th(us): 43000
UPDATE - Takes(s): 189.8, Count: 100325, OPS: 528.5, Avg(us): 1880, Min(us): 840, Max(us): 200253, 99th(us): 12000, 99.9th(us): 28000, 99.99th(us): 43000
UPDATE - Takes(s): 199.8, Count: 105039, OPS: 525.6, Avg(us): 1890, Min(us): 840, Max(us): 200253, 99th(us): 12000, 99.9th(us): 28000, 99.99th(us): 43000
UPDATE - Takes(s): 209.8, Count: 109832, OPS: 523.4, Avg(us): 1898, Min(us): 840, Max(us): 200253, 99th(us): 12000, 99.9th(us): 28000, 99.99th(us): 43000
