***************** properties *****************
"requestdistribution"="uniform"
"updateproportion"="1"
"recordcount"="500000"
"insertproportion"="0"
"operationcount"="500000"
"tikv.pd"="10.0.0.13:2379"
"dotransactions"="true"
"readallfields"="true"
"readproportion"="0"
"scanproportion"="0"
"workload"="core"
**********************************************
UPDATE - Takes(s): 9.9, Count: 696, OPS: 70.6, Avg(us): 14278, Min(us): 809, Max(us): 1835670, 99th(us): 122000, 99.9th(us): 1836000, 99.99th(us): 1836000
UPDATE - Takes(s): 19.9, Count: 1570, OPS: 79.0, Avg(us): 12716, Min(us): 733, Max(us): 1835670, 99th(us): 107000, 99.9th(us): 338000, 99.99th(us): 1836000
UPDATE - Takes(s): 29.9, Count: 2416, OPS: 80.9, Avg(us): 12396, Min(us): 733, Max(us): 1835670, 99th(us): 107000, 99.9th(us): 277000, 99.99th(us): 1836000
UPDATE - Takes(s): 39.9, Count: 3406, OPS: 85.4, Avg(us): 11719, Min(us): 733, Max(us): 1835670, 99th(us): 105000, 99.9th(us): 277000, 99.99th(us): 1836000
UPDATE - Takes(s): 49.9, Count: 4460, OPS: 89.4, Avg(us): 11170, Min(us): 733, Max(us): 1835670, 99th(us): 104000, 99.9th(us): 230000, 99.99th(us): 1836000
UPDATE - Takes(s): 59.9, Count: 5347, OPS: 89.3, Avg(us): 11204, Min(us): 733, Max(us): 1835670, 99th(us): 104000, 99.9th(us): 277000, 99.99th(us): 1836000
UPDATE - Takes(s): 69.9, Count: 6204, OPS: 88.8, Avg(us): 11246, Min(us): 733, Max(us): 1835670, 99th(us): 104000, 99.9th(us): 277000, 99.99th(us): 1836000
UPDATE - Takes(s): 79.9, Count: 7184, OPS: 90.0, Avg(us): 11110, Min(us): 714, Max(us): 1835670, 99th(us): 104000, 99.9th(us): 277000, 99.99th(us): 1836000
UPDATE - Takes(s): 89.9, Count: 8184, OPS: 91.1, Avg(us): 10971, Min(us): 714, Max(us): 1835670, 99th(us): 104000, 99.9th(us): 277000, 99.99th(us): 1836000
UPDATE - Takes(s): 99.9, Count: 8842, OPS: 88.5, Avg(us): 11287, Min(us): 714, Max(us): 1835670, 99th(us): 104000, 99.9th(us): 277000, 99.99th(us): 1836000
UPDATE - Takes(s): 109.9, Count: 9393, OPS: 85.5, Avg(us): 11693, Min(us): 714, Max(us): 1835670, 99th(us): 104000, 99.9th(us): 277000, 99.99th(us): 1836000
UPDATE - Takes(s): 119.9, Count: 9900, OPS: 82.6, Avg(us): 12103, Min(us): 714, Max(us): 1835670, 99th(us): 105000, 99.9th(us): 277000, 99.99th(us): 1836000
UPDATE - Takes(s): 129.9, Count: 10597, OPS: 81.6, Avg(us): 12246, Min(us): 714, Max(us): 1835670, 99th(us): 105000, 99.9th(us): 277000, 99.99th(us): 874000
UPDATE - Takes(s): 139.9, Count: 11446, OPS: 81.8, Avg(us): 12211, Min(us): 714, Max(us): 1835670, 99th(us): 105000, 99.9th(us): 272000, 99.99th(us): 874000
UPDATE - Takes(s): 149.9, Count: 12026, OPS: 80.2, Avg(us): 12452, Min(us): 714, Max(us): 1835670, 99th(us): 105000, 99.9th(us): 272000, 99.99th(us): 874000
UPDATE - Takes(s): 159.9, Count: 12328, OPS: 77.1, Avg(us): 12959, Min(us): 714, Max(us): 1835670, 99th(us): 107000, 99.9th(us): 277000, 99.99th(us): 874000
UPDATE - Takes(s): 169.9, Count: 12648, OPS: 74.5, Avg(us): 13421, Min(us): 714, Max(us): 1835670, 99th(us): 108000, 99.9th(us): 277000, 99.99th(us): 874000
