***************** properties *****************
"operationcount"="500000"
"recordcount"="500000"
"readproportion"="0"
"workload"="core"
"updateproportion"="1"
"scanproportion"="0"
"readallfields"="true"
"dotransactions"="true"
"tikv.pd"="10.0.0.9:2379"
"threadcount"="1"
"requestdistribution"="uniform"
"insertproportion"="0"
**********************************************
UPDATE - Takes(s): 9.8, Count: 815, OPS: 83.1, Avg(us): 12243, Min(us): 7320, Max(us): 229580, 99th(us): 23000, 99.9th(us): 230000, 99.99th(us): 230000
UPDATE - Takes(s): 19.8, Count: 1384, OPS: 69.9, Avg(us): 14316, Min(us): 6725, Max(us): 607478, 99th(us): 132000, 99.9th(us): 230000, 99.99th(us): 608000
UPDATE - Takes(s): 29.8, Count: 1821, OPS: 61.1, Avg(us): 16444, Min(us): 6582, Max(us): 946231, 99th(us): 148000, 99.9th(us): 608000, 99.99th(us): 947000
UPDATE - Takes(s): 39.8, Count: 2220, OPS: 55.8, Avg(us): 17947, Min(us): 6540, Max(us): 982925, 99th(us): 149000, 99.9th(us): 608000, 99.99th(us): 983000
UPDATE - Takes(s): 49.8, Count: 3055, OPS: 61.3, Avg(us): 16340, Min(us): 6383, Max(us): 982925, 99th(us): 148000, 99.9th(us): 608000, 99.99th(us): 983000
UPDATE - Takes(s): 59.8, Count: 3927, OPS: 65.7, Avg(us): 15253, Min(us): 6383, Max(us): 982925, 99th(us): 140000, 99.9th(us): 608000, 99.99th(us): 983000
UPDATE - Takes(s): 69.8, Count: 4879, OPS: 69.9, Avg(us): 14321, Min(us): 6383, Max(us): 982925, 99th(us): 135000, 99.9th(us): 230000, 99.99th(us): 983000
UPDATE - Takes(s): 79.8, Count: 5741, OPS: 71.9, Avg(us): 13907, Min(us): 6383, Max(us): 982925, 99th(us): 129000, 99.9th(us): 202000, 99.99th(us): 983000
UPDATE - Takes(s): 89.8, Count: 6454, OPS: 71.9, Avg(us): 13918, Min(us): 6383, Max(us): 982925, 99th(us): 121000, 99.9th(us): 197000, 99.99th(us): 983000
UPDATE - Takes(s): 99.8, Count: 7307, OPS: 73.2, Avg(us): 13658, Min(us): 6383, Max(us): 982925, 99th(us): 112000, 99.9th(us): 196000, 99.99th(us): 983000
UPDATE - Takes(s): 109.8, Count: 7688, OPS: 70.0, Avg(us): 14274, Min(us): 6383, Max(us): 982925, 99th(us): 127000, 99.9th(us): 197000, 99.99th(us): 983000
UPDATE - Takes(s): 119.8, Count: 7981, OPS: 66.6, Avg(us): 15001, Min(us): 6324, Max(us): 982925, 99th(us): 133000, 99.9th(us): 202000, 99.99th(us): 983000
UPDATE - Takes(s): 129.8, Count: 8386, OPS: 64.6, Avg(us): 15476, Min(us): 6324, Max(us): 982925, 99th(us): 138000, 99.9th(us): 202000, 99.99th(us): 983000
