***************** properties *****************
"updateproportion"="1"
"insertproportion"="0"
"workload"="core"
"operationcount"="500000"
"readallfields"="true"
"scanproportion"="0"
"requestdistribution"="uniform"
"recordcount"="500000"
"readproportion"="0"
"tikv.pd"="10.0.0.5:2379"
"dotransactions"="true"
**********************************************
UPDATE - Takes(s): 9.8, Count: 4678, OPS: 478.2, Avg(us): 2117, Min(us): 804, Max(us): 217936, 99th(us): 15000, 99.9th(us): 55000, 99.99th(us): 218000
UPDATE - Takes(s): 19.8, Count: 9612, OPS: 485.9, Avg(us): 2062, Min(us): 772, Max(us): 217936, 99th(us): 13000, 99.9th(us): 46000, 99.99th(us): 204000
UPDATE - Takes(s): 29.8, Count: 14661, OPS: 492.3, Avg(us): 2028, Min(us): 772, Max(us): 217936, 99th(us): 13000, 99.9th(us): 46000, 99.99th(us): 204000
UPDATE - Takes(s): 39.8, Count: 19732, OPS: 496.0, Avg(us): 2009, Min(us): 772, Max(us): 217936, 99th(us): 13000, 99.9th(us): 46000, 99.99th(us): 204000
UPDATE - Takes(s): 49.8, Count: 24778, OPS: 497.7, Avg(us): 1998, Min(us): 762, Max(us): 217936, 99th(us): 13000, 99.9th(us): 47000, 99.99th(us): 195000
UPDATE - Takes(s): 59.8, Count: 29531, OPS: 494.0, Avg(us): 2013, Min(us): 762, Max(us): 217936, 99th(us): 12000, 99.9th(us): 46000, 99.99th(us): 195000
UPDATE - Takes(s): 69.8, Count: 34445, OPS: 493.6, Avg(us): 2014, Min(us): 757, Max(us): 217936, 99th(us): 12000, 99.9th(us): 46000, 99.99th(us): 151000
UPDATE - Takes(s): 79.8, Count: 39139, OPS: 490.6, Avg(us): 2026, Min(us): 746, Max(us): 217936, 99th(us): 12000, 99.9th(us): 46000, 99.99th(us): 151000
UPDATE - Takes(s): 89.8, Count: 42152, OPS: 469.5, Avg(us): 2116, Min(us): 746, Max(us): 217936, 99th(us): 14000, 99.9th(us): 45000, 99.99th(us): 151000
UPDATE - Takes(s): 99.8, Count: 45245, OPS: 453.4, Avg(us): 2191, Min(us): 746, Max(us): 217936, 99th(us): 15000, 99.9th(us): 46000, 99.99th(us): 151000
UPDATE - Takes(s): 109.8, Count: 48433, OPS: 441.2, Avg(us): 2252, Min(us): 746, Max(us): 217936, 99th(us): 15000, 99.9th(us): 45000, 99.99th(us): 151000
UPDATE - Takes(s): 119.8, Count: 52810, OPS: 440.9, Avg(us): 2253, Min(us): 746, Max(us): 217936, 99th(us): 15000, 99.9th(us): 45000, 99.99th(us): 119000
UPDATE - Takes(s): 129.8, Count: 56566, OPS: 435.9, Avg(us): 2279, Min(us): 746, Max(us): 217936, 99th(us): 16000, 99.9th(us): 45000, 99.99th(us): 151000
UPDATE - Takes(s): 139.8, Count: 60126, OPS: 430.1, Avg(us): 2310, Min(us): 746, Max(us): 217936, 99th(us): 17000, 99.9th(us): 46000, 99.99th(us): 134000
